node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,strength,strength_rank,instrength,instrength_rank,outstrength,outstrength_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,26,13,13,17815.123199076268,8473.945588125152,9341.177610951117,0.12322274881516589,115.0,0.06161137440758294,109.0,0.06161137440758294,107.0,17815.123199076268,156.0,8473.945588125152,146.0,9341.177610951117,127.0,0.005849316833421019,118.0,0.4279918864097363,122.0,0.059763139451085974,142.0,0.003701690658444498,134.0,0.0031132142310163393,170.0,0.004064395739581797,141.0
1,normal,26,16,10,18273.927708967603,10246.50961557774,8027.418093389863,0.12322274881516589,115.0,0.07582938388625593,45.0,0.047393364928909956,169.0,18273.927708967603,152.0,10246.50961557774,108.0,8027.418093389863,153.0,0.00602465857630721,111.0,0.45278969957081544,25.0,0.07878072421047284,48.0,0.003448042501198187,152.0,0.003404048396958039,158.0,0.005849147817635385,49.0
2,normal,28,15,13,24332.656550171007,10020.582813106646,14312.073737064358,0.13270142180094788,86.0,0.07109004739336494,67.0,0.06161137440758294,107.0,24332.656550171007,50.0,10020.582813106646,115.0,14312.073737064358,36.0,0.0070101689679797395,75.0,0.4386694386694387,79.0,0.07213961491319547,81.0,0.007321717551671806,25.0,0.003973530673359359,131.0,0.005187368835219285,81.0
3,normal,31,16,15,20480.795200698165,10220.756892768983,10260.038307929182,0.14691943127962087,42.0,0.07582938388625593,45.0,0.07109004739336494,59.0,20480.795200698165,109.0,10220.756892768983,110.0,10260.038307929182,102.0,0.008766323545632181,29.0,0.4405010438413361,73.0,0.07750918109156832,53.0,0.004700532472777997,94.0,0.004524520529325043,109.0,0.004110413409905408,140.0
4,normal,33,16,17,29924.0434621944,14729.639363311131,15194.404098883268,0.15639810426540285,17.0,0.07582938388625593,45.0,0.08056872037914692,35.0,29924.0434621944,10.0,14729.639363311131,26.0,15194.404098883268,21.0,0.00790224823031354,52.0,0.44608879492600423,52.0,0.07662711222442631,57.0,0.0062375846372377565,46.0,0.006622710474501037,32.0,0.0062122764394807895,33.0
5,normal,25,16,9,18811.76480210954,12170.959933752309,6640.804868357233,0.11848341232227488,135.0,0.07582938388625593,45.0,0.04265402843601896,185.0,18811.76480210954,142.0,12170.959933752309,64.0,6640.804868357233,179.0,0.00523073760768627,142.0,0.44989339019189767,33.0,0.0793062135050896,47.0,0.0029306519039375405,174.0,0.0058077004312919785,46.0,0.005561385116765582,64.0
6,normal,24,13,11,12153.757242217333,4726.103796889196,7427.6534453281365,0.1137440758293839,154.0,0.06161137440758294,109.0,0.05213270142180095,155.0,12153.757242217333,203.0,4726.103796889196,203.0,7427.6534453281365,160.0,0.005546349994583567,131.0,0.43685300207039335,88.0,0.07196358484499114,83.0,0.003028393540682366,169.0,0.001863013099388887,205.0,0.003431015411164082,174.0
7,normal,24,13,11,17390.59518531119,11101.126313962217,6289.468871348974,0.1137440758293839,154.0,0.06161137440758294,109.0,0.05213270142180095,155.0,17390.59518531119,159.0,11101.126313962217,86.0,6289.468871348974,185.0,0.0045945403008138845,157.0,0.4245472837022133,139.0,0.06011560910386636,141.0,0.002752412825772262,185.0,0.005387712466595752,65.0,0.00495698044922545,88.0
8,normal,25,14,11,23989.064650648084,13041.063631604902,10948.001019043184,0.11848341232227488,135.0,0.06635071090047394,84.0,0.05213270142180095,155.0,23989.064650648084,60.0,13041.063631604902,47.0,10948.001019043184,92.0,0.005625239321399056,127.0,0.42886178861788615,118.0,0.06578307213678143,112.0,0.0034513213991007696,150.0,0.0065464090711738025,35.0,0.005780604743226246,52.0
9,normal,23,13,10,19341.379845681757,9719.053659383026,9622.326186298731,0.1090047393364929,167.0,0.06161137440758294,109.0,0.047393364928909956,169.0,19341.379845681757,129.0,9719.053659383026,120.0,9622.326186298731,116.0,0.004196557000202248,171.0,0.43149284253578735,111.0,0.06656366073108563,107.0,0.0044403824923541476,104.0,0.004946256301916464,87.0,0.0039005850847845074,150.0
10,normal,11,7,4,9024.293013079085,4667.037907328648,4357.255105750436,0.05213270142180095,212.0,0.03317535545023697,203.0,0.018957345971563982,212.0,9024.293013079085,212.0,4667.037907328648,204.0,4357.255105750436,206.0,0.0010319511848653337,212.0,0.3907407407407407,204.0,0.03542156260648231,204.0,0.00217954996649692,199.0,0.001865115931274993,204.0,0.0026355417528956884,200.0
11,normal,33,15,18,27385.219789971656,12548.325556324138,14836.89423364752,0.15639810426540285,17.0,0.07109004739336494,67.0,0.08530805687203792,21.0,27385.219789971656,20.0,12548.325556324138,55.0,14836.89423364752,29.0,0.00988550186766877,12.0,0.43415637860082307,97.0,0.07295695820144323,77.0,0.00680090328944602,36.0,0.004788422557944702,98.0,0.00633014026877805,28.0
12,normal,27,13,14,19293.680308312698,8437.009950893054,10856.670357419644,0.1279620853080569,99.0,0.06161137440758294,109.0,0.06635071090047394,84.0,19293.680308312698,130.0,8437.009950893054,147.0,10856.670357419644,94.0,0.0056739459010989104,125.0,0.4395833333333333,75.0,0.06593044828165813,111.0,0.006240009762567217,45.0,0.0037994365209376526,143.0,0.004186696959606839,132.0
13,normal,29,15,14,20146.762128858667,12880.062409986824,7266.6997188718415,0.13744075829383887,71.0,0.07109004739336494,67.0,0.06635071090047394,84.0,20146.762128858667,114.0,12880.062409986824,49.0,7266.6997188718415,166.0,0.007051977339477214,72.0,0.4451476793248945,57.0,0.07560430596463087,63.0,0.002911801276461395,175.0,0.005380833816336771,66.0,0.006493861238678736,22.0
14,normal,27,12,15,22116.41718535204,13812.700001086692,8303.717184265346,0.1279620853080569,99.0,0.05687203791469195,134.0,0.07109004739336494,59.0,22116.41718535204,84.0,13812.700001086692,33.0,8303.717184265346,149.0,0.007289036431663267,68.0,0.4262626262626263,131.0,0.05844697857284944,149.0,0.0030263561482730145,170.0,0.005329334748834414,68.0,0.006847875306979353,12.0
15,normal,32,17,15,28530.575689826575,17868.951233971315,10661.62445585526,0.15165876777251186,31.0,0.08056872037914692,29.0,0.07109004739336494,59.0,28530.575689826575,15.0,17868.951233971315,5.0,10661.62445585526,97.0,0.008865152244160771,26.0,0.45085470085470086,29.0,0.08781332875249387,20.0,0.003619035522037322,139.0,0.009474948934996102,5.0,0.007288303263552159,6.0
16,normal,32,18,14,24932.46166782609,15209.549479719492,9722.912188106598,0.15165876777251186,31.0,0.08530805687203792,16.0,0.06635071090047394,84.0,24932.46166782609,42.0,15209.549479719492,18.0,9722.912188106598,115.0,0.008746538906124592,31.0,0.4688888888888889,7.0,0.09914849073625973,5.0,0.003970578815635328,123.0,0.006391478413920625,37.0,0.00786367941523556,2.0
17,normal,28,14,14,26068.907539596457,12047.599697533124,14021.307842063334,0.13270142180094788,86.0,0.06635071090047394,84.0,0.06635071090047394,84.0,26068.907539596457,32.0,12047.599697533124,69.0,14021.307842063334,40.0,0.005599715098976472,129.0,0.4350515463917526,94.0,0.0711289116714466,89.0,0.009140721202704339,5.0,0.005616134604689097,55.0,0.005486042116003642,67.0
18,normal,30,9,21,19593.43677799241,7854.237192945262,11739.199585047149,0.14218009478672988,60.0,0.04265402843601896,186.0,0.0995260663507109,3.0,19593.43677799241,127.0,7854.237192945262,163.0,11739.199585047149,77.0,0.006331397720414654,102.0,0.4049904030710173,185.0,0.04594521681189395,188.0,0.005490273588630141,65.0,0.0038796627643849094,140.0,0.0036162963633813846,165.0
19,normal,27,15,12,16202.125864641412,9060.441668681064,7141.684195960348,0.1279620853080569,99.0,0.07109004739336494,67.0,0.05687203791469195,137.0,16202.125864641412,174.0,9060.441668681064,140.0,7141.684195960348,173.0,0.00552143973563992,132.0,0.4279918864097363,122.0,0.06700782113794955,106.0,0.0027883239848516916,182.0,0.004715548961432913,102.0,0.003445210593663487,172.0
20,normal,32,18,14,27948.817131896845,14020.022167075755,13928.79496482109,0.15165876777251186,31.0,0.08530805687203792,16.0,0.06635071090047394,84.0,27948.817131896845,18.0,14020.022167075755,31.0,13928.79496482109,41.0,0.00821159503335217,46.0,0.45770065075921906,15.0,0.08985056637759707,15.0,0.006833401507157695,35.0,0.006051337512727218,42.0,0.006674261011162222,18.0
21,normal,34,17,17,26322.901591241178,13365.848041390935,12957.053549850245,0.16113744075829384,10.0,0.08056872037914692,29.0,0.08056872037914692,35.0,26322.901591241178,30.0,13365.848041390935,42.0,12957.053549850245,54.0,0.008449803987011116,40.0,0.4451476793248945,57.0,0.08259484498999702,37.0,0.005460453742617766,67.0,0.00654915475252623,34.0,0.006689243576835897,17.0
22,normal,29,11,18,22319.231027189337,11554.01432148237,10765.216705706966,0.13744075829383887,71.0,0.05213270142180095,156.0,0.08530805687203792,21.0,22319.231027189337,80.0,11554.01432148237,80.0,10765.216705706966,95.0,0.0070828584130612935,70.0,0.4178217821782178,157.0,0.05861076166935667,148.0,0.004636781199930339,97.0,0.005225612688979484,72.0,0.005440459084626473,70.0
23,normal,32,13,19,25159.09497317481,9325.45400034216,15833.640972832653,0.15165876777251186,31.0,0.06161137440758294,109.0,0.09004739336492892,13.0,25159.09497317481,40.0,9325.45400034216,133.0,15833.640972832653,14.0,0.00806952770019808,49.0,0.4203187250996016,153.0,0.05597358523484007,158.0,0.007680089457299254,20.0,0.005036902058157692,82.0,0.0034519680494145503,170.0
24,normal,28,10,18,19691.362451518773,7477.820831022587,12213.541620496186,0.13270142180094788,86.0,0.047393364928909956,171.0,0.08530805687203792,21.0,19691.362451518773,123.0,7477.820831022587,168.0,12213.541620496186,64.0,0.006573506846315448,94.0,0.41291585127201563,168.0,0.04951429711942473,179.0,0.004776676718312101,92.0,0.0035486032837072647,153.0,0.0030120330669226253,185.0
25,normal,23,13,10,16270.440446865305,10863.016207850571,5407.424239014734,0.1090047393364929,167.0,0.06161137440758294,109.0,0.047393364928909956,169.0,16270.440446865305,172.0,10863.016207850571,95.0,5407.424239014734,201.0,0.004486282748042768,163.0,0.4271255060728745,129.0,0.05954659579238001,144.0,0.002570309342148278,192.0,0.003885756301615871,139.0,0.005362057448601091,75.0
26,normal,25,16,9,15819.890821366456,12320.307370208306,3499.583451158151,0.11848341232227488,135.0,0.07582938388625593,45.0,0.04265402843601896,185.0,15819.890821366456,180.0,12320.307370208306,62.0,3499.583451158151,210.0,0.006620097915386795,91.0,0.44989339019189767,33.0,0.0785907419569219,49.0,0.0014383791471820119,208.0,0.004937710317500875,88.0,0.006846569041124757,13.0
27,normal,28,14,14,22387.51058227508,10490.409834931415,11897.100747343666,0.13270142180094788,86.0,0.06635071090047394,84.0,0.06635071090047394,84.0,22387.51058227508,78.0,10490.409834931415,102.0,11897.100747343666,73.0,0.006629185493178614,89.0,0.4323770491803279,108.0,0.06733535394453699,103.0,0.005363019380766163,70.0,0.005246447429443871,70.0,0.0046134753926354265,110.0
28,normal,22,14,8,17255.567330212267,10808.975163265628,6446.592166946638,0.1042654028436019,179.0,0.06635071090047394,84.0,0.037914691943127965,196.0,17255.567330212267,160.0,10808.975163265628,96.0,6446.592166946638,183.0,0.0036376764096423746,187.0,0.4254032258064516,135.0,0.0640929034081373,122.0,0.0035524426931324796,144.0,0.005099306168149645,77.0,0.004157373417638196,136.0
29,normal,26,11,15,17883.492603769402,6505.137040154578,11378.355563614823,0.12322274881516589,115.0,0.05213270142180095,156.0,0.07109004739336494,59.0,17883.492603769402,155.0,6505.137040154578,185.0,11378.355563614823,86.0,0.005473362225213546,133.0,0.4161735700197239,159.0,0.05318268701678408,164.0,0.004918651693248417,87.0,0.0027720196514944588,185.0,0.0031912473526617465,181.0
30,normal,29,16,13,24327.0983296381,11465.519322066353,12861.579007571745,0.13744075829383887,71.0,0.07582938388625593,45.0,0.06161137440758294,107.0,24327.0983296381,51.0,11465.519322066353,81.0,12861.579007571745,56.0,0.007620136013182589,60.0,0.45278969957081544,25.0,0.0837671604758974,29.0,0.004938655676647195,86.0,0.004340200798838993,116.0,0.005100374683482461,83.0
31,normal,38,15,23,32314.971386779667,11057.548791682793,21257.422595096876,0.18009478672985785,2.0,0.07109004739336494,67.0,0.1090047393364929,2.0,32314.971386779667,4.0,11057.548791682793,88.0,21257.422595096876,1.0,0.012295981305458033,4.0,0.433264887063655,105.0,0.06821418603773916,98.0,0.009933947686049672,2.0,0.005029839827013396,83.0,0.004268916018462216,130.0
32,normal,31,15,16,21328.438052407895,9745.321167640823,11583.11688476707,0.14691943127962087,42.0,0.07109004739336494,67.0,0.07582938388625593,46.0,21328.438052407895,99.0,9745.321167640823,119.0,11583.11688476707,79.0,0.0073589500578194675,65.0,0.43775933609958506,84.0,0.07021487669293626,92.0,0.004810123851954323,91.0,0.004059131381478355,125.0,0.004817502849168138,98.0
33,normal,27,13,14,22801.013833665274,10405.091555344567,12395.922278320708,0.1279620853080569,99.0,0.06161137440758294,109.0,0.06635071090047394,84.0,22801.013833665274,75.0,10405.091555344567,104.0,12395.922278320708,62.0,0.005696794301348971,124.0,0.43415637860082307,97.0,0.06784096468266884,100.0,0.00658724380340095,41.0,0.004923377759196887,90.0,0.004179806066601631,133.0
34,normal,21,10,11,15767.46455616858,8595.234476009373,7172.230080159206,0.0995260663507109,191.0,0.047393364928909956,171.0,0.05213270142180095,155.0,15767.46455616858,181.0,8595.234476009373,145.0,7172.230080159206,170.0,0.003568450510355686,192.0,0.40344168260038243,189.0,0.04393737142867437,190.0,0.002835114902363217,179.0,0.005044205189712167,81.0,0.003005826852477071,186.0
35,normal,27,12,15,18530.429820361373,8018.354068223388,10512.075752137986,0.1279620853080569,99.0,0.05687203791469195,134.0,0.07109004739336494,59.0,18530.429820361373,150.0,8018.354068223388,156.0,10512.075752137986,99.0,0.006408166289346757,99.0,0.4262626262626263,131.0,0.06102913506122501,135.0,0.0037444292049378497,130.0,0.003996840599745155,130.0,0.003214872424514313,179.0
36,normal,24,15,9,20372.79398442107,12130.496533735477,8242.297450685592,0.1137440758293839,154.0,0.07109004739336494,67.0,0.04265402843601896,185.0,20372.79398442107,112.0,12130.496533735477,66.0,8242.297450685592,150.0,0.004346707404334675,167.0,0.43775933609958506,84.0,0.07708512849740123,55.0,0.0035751028308463593,141.0,0.004905740902292965,93.0,0.005712415973670717,55.0
37,normal,29,16,13,18069.773708808567,9647.038844010676,8422.73486479789,0.13744075829383887,71.0,0.07582938388625593,45.0,0.06161137440758294,107.0,18069.773708808567,153.0,9647.038844010676,125.0,8422.73486479789,146.0,0.0068414836160189335,83.0,0.4395833333333333,75.0,0.07530100434208689,66.0,0.00328824790886526,158.0,0.00516838871254571,75.0,0.003802105617342553,154.0
38,normal,30,13,17,22228.507191489334,10760.189414105822,11468.317777383514,0.14218009478672988,60.0,0.06161137440758294,109.0,0.08056872037914692,35.0,22228.507191489334,82.0,10760.189414105822,97.0,11468.317777383514,84.0,0.0070618094538560895,71.0,0.42973523421588594,114.0,0.06537982369653958,117.0,0.005246822149102904,73.0,0.004830487816660398,95.0,0.004327675107846015,126.0
39,normal,33,16,17,23226.161649253016,10137.122570461455,13089.03907879156,0.15639810426540285,17.0,0.07582938388625593,45.0,0.08056872037914692,35.0,23226.161649253016,68.0,10137.122570461455,113.0,13089.03907879156,53.0,0.008166495840518144,47.0,0.45278969957081544,25.0,0.08290780419895548,34.0,0.0065907070368988446,40.0,0.00396897591584522,132.0,0.004695286251382716,108.0
40,normal,32,14,18,19668.736821940165,8100.935528870081,11567.801293070084,0.15165876777251186,31.0,0.06635071090047394,84.0,0.08530805687203792,21.0,19668.736821940165,124.0,8100.935528870081,154.0,11567.801293070084,80.0,0.008640631191304142,34.0,0.43415637860082307,97.0,0.06607323684219618,110.0,0.004961306381697747,85.0,0.003603715008686155,150.0,0.003591263571562033,169.0
41,normal,21,14,7,16182.042097542477,9557.302983233118,6624.739114309359,0.0995260663507109,191.0,0.06635071090047394,84.0,0.03317535545023697,205.0,16182.042097542477,176.0,9557.302983233118,128.0,6624.739114309359,180.0,0.0035698645617453814,191.0,0.42886178861788615,118.0,0.06576157468986413,113.0,0.0028015494025457194,181.0,0.0038060864472120415,142.0,0.004382628661920818,125.0
42,normal,29,10,19,23242.02445317673,7900.555259191236,15341.469193985497,0.13744075829383887,71.0,0.047393364928909956,171.0,0.09004739336492892,13.0,23242.02445317673,67.0,7900.555259191236,160.0,15341.469193985497,18.0,0.005928864676817988,117.0,0.4203187250996016,153.0,0.05351832172220111,162.0,0.007676182382126899,21.0,0.0029841637921901895,175.0,0.004444470757269663,119.0
43,normal,19,6,13,13717.296340220992,2583.7537556672537,11133.542584553737,0.09004739336492892,203.0,0.028436018957345974,210.0,0.06161137440758294,107.0,13717.296340220992,197.0,2583.7537556672537,210.0,11133.542584553737,88.0,0.003207311361101884,203.0,0.39219330855018586,203.0,0.0393544702521365,201.0,0.005463254673651815,66.0,0.0008739979636589994,210.0,0.002065896201832967,208.0
44,normal,31,13,18,22299.537740554726,9703.655654620165,12595.882085934561,0.14691943127962087,42.0,0.06161137440758294,109.0,0.08530805687203792,21.0,22299.537740554726,81.0,9703.655654620165,121.0,12595.882085934561,60.0,0.006910943997564066,78.0,0.422,146.0,0.057024072339435065,154.0,0.005408685407316865,68.0,0.004965337192673295,86.0,0.003964064865700508,145.0
45,normal,25,14,11,15396.098598088061,9272.974328795055,6123.124269293007,0.11848341232227488,135.0,0.06635071090047394,84.0,0.05213270142180095,155.0,15396.098598088061,185.0,9272.974328795055,135.0,6123.124269293007,188.0,0.006006238502895934,113.0,0.44234800838574423,69.0,0.07190553222172952,84.0,0.0030795974483287646,166.0,0.0039052321645315297,137.0,0.004468364567769318,115.0
46,normal,29,16,13,22113.42707313825,10952.973293145276,11160.453779992973,0.13744075829383887,71.0,0.07582938388625593,45.0,0.06161137440758294,107.0,22113.42707313825,85.0,10952.973293145276,91.0,11160.453779992973,87.0,0.007866994504662272,53.0,0.4432773109243697,67.0,0.07266152565151031,79.0,0.004297678175442069,109.0,0.005587306877582834,57.0,0.0044478405977218536,118.0
47,normal,25,9,16,20690.590500163456,5557.330014927176,15133.26048523628,0.11848341232227488,135.0,0.04265402843601896,186.0,0.07582938388625593,46.0,20690.590500163456,104.0,5557.330014927176,201.0,15133.26048523628,23.0,0.004581339925058831,158.0,0.4081237911025145,181.0,0.0482641839216782,182.0,0.007060148913323517,30.0,0.002596899126067354,190.0,0.0029681751148368596,187.0
48,normal,37,17,20,28052.022567323293,11965.375863348314,16086.64670397498,0.17535545023696683,4.0,0.08056872037914692,29.0,0.09478672985781991,7.0,28052.022567323293,17.0,11965.375863348314,71.0,16086.64670397498,12.0,0.01138550060703284,5.0,0.44608879492600423,52.0,0.083247803633338,32.0,0.00837523713563742,10.0,0.005235869055704735,71.0,0.005480776367869834,68.0
49,normal,27,17,10,23668.433466060364,14781.57607318996,8886.8573928704,0.1279620853080569,99.0,0.08056872037914692,29.0,0.047393364928909956,169.0,23668.433466060364,63.0,14781.57607318996,25.0,8886.8573928704,143.0,0.006211791541640606,105.0,0.44608879492600423,52.0,0.07573460378152162,62.0,0.004405320375823791,105.0,0.007740849503936336,17.0,0.00621474742862303,32.0
50,normal,27,11,16,16597.08624597721,7002.767014521952,9594.31923145526,0.1279620853080569,99.0,0.05213270142180095,156.0,0.07582938388625593,46.0,16597.08624597721,169.0,7002.767014521952,180.0,9594.31923145526,118.0,0.0064534739877280265,97.0,0.4042145593869732,188.0,0.04726922203358053,184.0,0.004053397991696341,118.0,0.0033666332295008627,161.0,0.002892684408238583,191.0
51,normal,23,10,13,16481.056052015316,9174.65270836029,7306.403343655025,0.1090047393364929,167.0,0.047393364928909956,171.0,0.06161137440758294,107.0,16481.056052015316,171.0,9174.65270836029,138.0,7306.403343655025,164.0,0.0038360596390926175,180.0,0.4097087378640777,178.0,0.05085968726187846,172.0,0.00332475315123224,157.0,0.004256376916216783,120.0,0.0033500124884284378,177.0
52,normal,20,12,8,12461.140956780335,7375.979598523246,5085.161358257088,0.09478672985781991,199.0,0.05687203791469195,134.0,0.037914691943127965,196.0,12461.140956780335,201.0,7375.979598523246,169.0,5085.161358257088,203.0,0.003489457060865321,194.0,0.4279918864097363,122.0,0.06158991603133317,130.0,0.0019202965936217704,205.0,0.0029755706600558874,176.0,0.003934727785408393,148.0
53,normal,22,12,10,18838.92004964996,12432.261949854317,6406.658099795644,0.1042654028436019,179.0,0.05687203791469195,134.0,0.047393364928909956,169.0,18838.92004964996,140.0,12432.261949854317,57.0,6406.658099795644,184.0,0.003702212379719799,184.0,0.412109375,172.0,0.052889775665007806,165.0,0.00259322248910505,191.0,0.006379827383120318,38.0,0.004950093734234143,91.0
54,normal,27,18,9,23422.16021097527,16002.106344116703,7420.053866858569,0.1279620853080569,99.0,0.08530805687203792,16.0,0.04265402843601896,185.0,23422.16021097527,64.0,16002.106344116703,14.0,7420.053866858569,162.0,0.005261851797205507,141.0,0.4470338983050847,49.0,0.07594984472422531,60.0,0.002017957280418239,203.0,0.007321668570145918,22.0,0.005607831926395319,61.0
55,normal,22,12,10,16767.886046353957,10924.63226094982,5843.253785404137,0.1042654028436019,179.0,0.05687203791469195,134.0,0.047393364928909956,169.0,16767.886046353957,167.0,10924.63226094982,92.0,5843.253785404137,195.0,0.0041177258937076175,174.0,0.4153543307086614,162.0,0.058240671260415364,151.0,0.00295274986102524,171.0,0.005050728162277839,80.0,0.004456753814536168,116.0
56,normal,26,12,14,16498.272372152023,9003.516450070734,7494.75592208129,0.12322274881516589,115.0,0.05687203791469195,134.0,0.06635071090047394,84.0,16498.272372152023,170.0,9003.516450070734,142.0,7494.75592208129,159.0,0.0059441543591151925,115.0,0.4245472837022133,139.0,0.05459636663909919,159.0,0.0025645064192758573,193.0,0.00378962613683342,144.0,0.004278247908589349,129.0
