node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,strength,strength_rank,instrength,instrength_rank,outstrength,outstrength_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,29,16,13,20130.195675454506,12423.975443172403,7706.220232282104,0.13744075829383887,65.0,0.07582938388625593,44.0,0.06161137440758294,107.0,20130.195675454506,131.0,12423.975443172403,73.0,7706.220232282104,173.0,0.007835979359285655,48.0,0.44142259414225943,68.0,0.07685944872900924,57.0,0.0027586187365255884,179.0,0.0054217939736505025,64.0,0.004705469219454182,99.0
1,normal,28,12,16,24235.243105224858,7915.248367787968,16319.99473743689,0.13270142180094788,81.0,0.05687203791469195,130.0,0.07582938388625593,45.0,24235.243105224858,67.0,7915.248367787968,174.0,16319.99473743689,19.0,0.00752308941979343,55.0,0.4245472837022133,130.0,0.059683516071792814,140.0,0.0076415649765364775,20.0,0.0025593212248417024,190.0,0.0045080014285176955,113.0
2,normal,24,12,12,26388.30711890103,12052.307546381557,14335.999572519473,0.1137440758293839,152.0,0.05687203791469195,130.0,0.05687203791469195,132.0,26388.30711890103,49.0,12052.307546381557,82.0,14335.999572519473,39.0,0.004067802025093947,179.0,0.41291585127201563,169.0,0.053305895874073375,166.0,0.005885435578819887,52.0,0.005088642424533273,81.0,0.004376108451174777,128.0
3,normal,30,17,13,26723.151785513695,13913.111608007659,12810.040177506036,0.14218009478672988,53.0,0.08056872037914692,27.0,0.06161137440758294,107.0,26723.151785513695,43.0,13913.111608007659,41.0,12810.040177506036,65.0,0.008062174793354112,39.0,0.44608879492600423,57.0,0.09049727401660165,18.0,0.005291235182921674,75.0,0.004672514773086662,104.0,0.007729017725658778,8.0
4,normal,32,15,17,25527.75717619356,9600.643716887835,15927.113459305727,0.15165876777251186,33.0,0.07109004739336494,68.0,0.08056872037914692,26.0,25527.75717619356,57.0,9600.643716887835,140.0,15927.113459305727,22.0,0.008529450985979391,32.0,0.42886178861788615,114.0,0.07338570564136333,67.0,0.008130876716750496,13.0,0.003314563941329037,173.0,0.00583914096606512,39.0
5,normal,30,12,18,24116.64647841164,10558.330542258718,13558.315936152923,0.14218009478672988,53.0,0.05687203791469195,130.0,0.08530805687203792,18.0,24116.64647841164,68.0,10558.330542258718,118.0,13558.315936152923,51.0,0.007976739944689566,43.0,0.4178217821782178,156.0,0.056779416023053496,153.0,0.00621038548638984,37.0,0.004155547873436252,125.0,0.004535570672787483,110.0
6,normal,33,16,17,29262.110935968158,16616.781152823347,12645.329783144809,0.15639810426540285,25.0,0.07582938388625593,44.0,0.08056872037914692,26.0,29262.110935968158,19.0,16616.781152823347,10.0,12645.329783144809,69.0,0.008743295709438038,30.0,0.44893617021276594,44.0,0.08093288776877335,47.0,0.0061504405193324365,40.0,0.00615962921065498,39.0,0.008132319440779792,4.0
7,normal,30,16,14,21574.513835426515,10901.995318762803,10672.51851666371,0.14218009478672988,53.0,0.07582938388625593,44.0,0.06635071090047394,86.0,21574.513835426515,110.0,10901.995318762803,107.0,10672.51851666371,109.0,0.0078088610075231855,50.0,0.4432773109243697,61.0,0.07055310585804823,86.0,0.0037188974646000625,139.0,0.003962105852240062,136.0,0.00458934681406444,106.0
8,normal,28,13,15,22833.762918887558,10264.439206009387,12569.323712878173,0.13270142180094788,81.0,0.06161137440758294,107.0,0.07109004739336494,65.0,22833.762918887558,94.0,10264.439206009387,122.0,12569.323712878173,70.0,0.006702794210396653,88.0,0.42973523421588594,112.0,0.06494390112110335,113.0,0.005160009631134529,83.0,0.0038035164216095444,143.0,0.004843260652069034,94.0
9,normal,33,16,17,23403.852117102488,11878.830855859398,11525.02126124309,0.15639810426540285,25.0,0.07582938388625593,44.0,0.08056872037914692,26.0,23403.852117102488,80.0,11878.830855859398,89.0,11525.02126124309,90.0,0.0105830954720304,17.0,0.44893617021276594,44.0,0.08924505928679,20.0,0.004561946632818483,105.0,0.004357354044938639,115.0,0.006747524713532904,17.0
