node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,31,16,15,18867.88752828329,10739.750874576921,8128.136653706368,0.14691943127962087,56.0,0.07582938388625593,51.0,0.07109004739336494,73.0,0.007237323207450641,70.0,0.4405010438413361,78.0,0.07213395981726262,77.0,0.003307434482419118,162.0,0.00481571215404791,101.0,0.004088253549925664,140.0
1,normal,31,11,20,24940.03898197421,8148.835857250379,16791.20312472383,0.14691943127962087,56.0,0.05213270142180095,160.0,0.09478672985781991,13.0,0.0063743879286165955,91.0,0.4081237911025145,187.0,0.045649685188898344,187.0,0.007505848707500496,20.0,0.0038490288721980343,145.0,0.0026658103409173345,195.0
2,normal,26,16,10,19514.834252105524,11241.278913426882,8273.555338678641,0.12322274881516589,125.0,0.07582938388625593,51.0,0.047393364928909956,175.0,0.005241355505276384,133.0,0.4350515463917526,104.0,0.06603415590907029,110.0,0.0030469515162313138,179.0,0.005110584340060218,89.0,0.004832796651069999,93.0
3,normal,22,9,13,19876.504480063326,9083.460281768428,10793.0441982949,0.1042654028436019,179.0,0.04265402843601896,192.0,0.06161137440758294,116.0,0.0035959617178178962,190.0,0.40655105973025046,188.0,0.04608793422385828,186.0,0.004736228862666459,86.0,0.004652996317786475,113.0,0.0032597936281626473,179.0
4,normal,25,13,12,19959.305228341447,11874.119676917278,8085.185551424169,0.11848341232227488,142.0,0.06161137440758294,116.0,0.05687203791469195,135.0,0.004702570683424169,148.0,0.4228456913827655,147.0,0.055108721811548425,153.0,0.003154772834636277,171.0,0.005296804032268643,74.0,0.0042863180956332,125.0
5,normal,32,14,18,27855.171996449884,9527.340580748378,18327.83141570151,0.15165876777251186,39.0,0.06635071090047394,94.0,0.08530805687203792,26.0,0.00864324714473931,35.0,0.4306122448979592,119.0,0.06858954614331873,99.0,0.00846218862192277,11.0,0.0038697211946586794,144.0,0.003783806466767044,156.0
6,normal,26,18,8,21355.34757620351,15736.932275197321,5618.415301006188,0.12322274881516589,125.0,0.08530805687203792,25.0,0.037914691943127965,194.0,0.004730943277532088,144.0,0.4518201284796574,37.0,0.0805234250356489,45.0,0.0018273141091859194,203.0,0.005615176333297245,62.0,0.007376550126618293,10.0
7,normal,26,11,15,22490.657641708494,9701.15812651977,12789.499515188727,0.12322274881516589,125.0,0.05213270142180095,160.0,0.07109004739336494,73.0,0.005328435647980366,128.0,0.4279918864097363,130.0,0.056715816961132474,149.0,0.00588811490209765,50.0,0.0033069909202811144,166.0,0.004783044825578494,95.0
8,normal,27,19,8,23533.812786665858,17336.130556533888,6197.68223013197,0.1279620853080569,108.0,0.09004739336492892,16.0,0.037914691943127965,194.0,0.005302833890519267,130.0,0.46578366445916114,12.0,0.09906556467318274,7.0,0.0018018913647656596,204.0,0.006855784149189819,23.0,0.00791369659520778,5.0
9,normal,24,13,11,16302.428009512443,6863.249395667652,9439.178613844791,0.1137440758293839,163.0,0.06161137440758294,116.0,0.05213270142180095,152.0,0.0034375944209056484,193.0,0.4178217821782178,160.0,0.05899234986717228,143.0,0.004285670747455877,112.0,0.00304830044208545,177.0,0.00258643989227583,197.0
10,normal,35,16,19,26325.646645144203,12061.299503796146,14264.347141348055,0.16587677725118485,15.0,0.07582938388625593,51.0,0.09004739336492892,20.0,0.011424179368078043,8.0,0.4451476793248945,59.0,0.07421550776740306,67.0,0.005891448264769867,49.0,0.00498040503309427,90.0,0.004939563357427945,86.0
11,normal,27,15,12,19308.114449325265,10240.00850703334,9068.105942291926,0.1279620853080569,108.0,0.07109004739336494,71.0,0.05687203791469195,135.0,0.0055148395059615865,124.0,0.4395833333333333,80.0,0.0723688551068727,75.0,0.003754027929101065,141.0,0.004027251244978771,138.0,0.004363698890307692,122.0
12,normal,39,20,19,25433.296671493914,15224.244761718755,10209.051909775158,0.18483412322274884,4.0,0.09478672985781991,10.0,0.09004739336492892,20.0,0.011626478812911994,7.0,0.45670995670995673,26.0,0.09445095205253697,13.0,0.004244136905447093,114.0,0.0057455282106586595,57.0,0.00670421757767397,19.0
13,normal,32,20,12,27968.89989944533,18074.796735477677,9894.103163967651,0.15165876777251186,39.0,0.09478672985781991,10.0,0.05687203791469195,135.0,0.007089196025679022,73.0,0.46271929824561403,16.0,0.09849930010804026,8.0,0.003963507571932391,128.0,0.0069501675272242635,19.0,0.007819414792326708,6.0
14,normal,32,18,14,23678.842077025176,13932.76564415106,9746.076432874117,0.15165876777251186,39.0,0.08530805687203792,25.0,0.06635071090047394,92.0,0.008638468708286372,36.0,0.45770065075921906,23.0,0.09615071355292068,11.0,0.003818629854251504,137.0,0.004969419470408802,91.0,0.005991414477767001,43.0
15,normal,29,17,12,19336.88552765862,10522.375029398154,8814.510498260464,0.13744075829383887,78.0,0.08056872037914692,37.0,0.05687203791469195,135.0,0.00569282133255868,116.0,0.45670995670995673,26.0,0.08307281008947512,37.0,0.003069593202813659,177.0,0.004397004850367849,124.0,0.004077209509318858,141.0
16,normal,28,15,13,22220.79238812007,11729.12923516342,10491.663152956648,0.13270142180094788,95.0,0.07109004739336494,71.0,0.06161137440758294,116.0,0.006191108611530492,99.0,0.4470338983050847,55.0,0.07716751575767078,59.0,0.004248416500700176,113.0,0.0038249788288150675,147.0,0.006387278168244699,29.0
17,normal,28,13,15,22586.939627475203,9863.778450016222,12723.161177458982,0.13270142180094788,95.0,0.06161137440758294,116.0,0.07109004739336494,73.0,0.0070541258228552,74.0,0.4279918864097363,130.0,0.05814734476848023,146.0,0.005548993260670038,58.0,0.0031200017136268302,175.0,0.0054120546305437695,63.0
18,normal,21,5,16,17326.53858747241,5142.952447282431,12183.586140189977,0.0995260663507109,195.0,0.023696682464454978,209.0,0.07582938388625593,51.0,0.0026056713138648945,205.0,0.3688811188811189,209.0,0.02345532195090457,209.0,0.004395994939284591,105.0,0.0018089153170277152,204.0,0.00222618067641604,201.0
19,normal,21,12,9,14132.395010224456,8856.975944230266,5275.41906599419,0.0995260663507109,195.0,0.05687203791469195,142.0,0.04265402843601896,186.0,0.004103461856454867,182.0,0.4153543307086614,168.0,0.05291952539759489,167.0,0.00136887890242231,209.0,0.0030312163102352067,178.0,0.004132831574775247,139.0
20,normal,38,15,23,28187.07070552776,11353.573760531946,16833.49694499581,0.18009478672985785,6.0,0.07109004739336494,71.0,0.1090047393364929,3.0,0.010391954987800475,12.0,0.433264887063655,111.0,0.06796694794734383,104.0,0.007547482937437214,18.0,0.004728874096510155,107.0,0.004560901837070789,111.0
21,normal,29,15,14,23723.8035260015,13719.815670782236,10003.987855219262,0.13744075829383887,78.0,0.07109004739336494,71.0,0.06635071090047394,92.0,0.00630301137981767,95.0,0.43685300207039335,94.0,0.07119458727057294,83.0,0.004300689714520892,110.0,0.006213811555526913,36.0,0.0050548700240356445,81.0
22,normal,28,13,15,27442.734223972766,16301.012829673551,11141.721394299217,0.13270142180094788,95.0,0.06161137440758294,116.0,0.07109004739336494,73.0,0.007022463559375926,76.0,0.4245472837022133,139.0,0.05815105602936169,145.0,0.004967926939869407,76.0,0.006903210447045255,21.0,0.006669380534637034,20.0
23,normal,26,12,14,25435.62577118334,16475.798422687752,8959.827348495586,0.12322274881516589,125.0,0.05687203791469195,142.0,0.06635071090047394,92.0,0.0058591754621073995,108.0,0.4161735700197239,166.0,0.05410572319146244,161.0,0.0032817532405736084,163.0,0.0056668572621512755,60.0,0.007979773175178104,4.0
24,normal,26,13,13,22249.50918922921,10226.523480632917,12022.985708596292,0.12322274881516589,125.0,0.06161137440758294,116.0,0.06161137440758294,116.0,0.005055910718746926,138.0,0.42115768463073855,152.0,0.05525575213128893,152.0,0.005025725882738456,73.0,0.004862664253913633,97.0,0.0036025156357681123,170.0
25,normal,28,11,17,19632.36113959059,7077.936491475273,12554.424648115315,0.13270142180094788,95.0,0.05213270142180095,160.0,0.08056872037914692,36.0,0.007347990065164481,66.0,0.42973523421588594,123.0,0.0569766272189812,147.0,0.005168017748682967,70.0,0.002132789717201967,197.0,0.004059242141528642,143.0
26,normal,22,8,14,19797.467944808708,8494.760121309439,11302.70782349927,0.1042654028436019,179.0,0.037914691943127965,199.0,0.06635071090047394,92.0,0.003912187843064672,187.0,0.3973634651600753,199.0,0.03620079448848937,202.0,0.004610575139225349,91.0,0.003446059417360787,160.0,0.003168331079288162,185.0
27,normal,31,17,14,25851.68252701326,13749.67169062848,12102.010836384783,0.14691943127962087,56.0,0.08056872037914692,37.0,0.06635071090047394,92.0,0.008368137806168172,41.0,0.4470338983050847,55.0,0.07858104038290134,51.0,0.00505089068351045,72.0,0.00753809028507239,10.0,0.005029701843670088,83.0
