node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,strength,strength_rank,instrength,instrength_rank,outstrength,outstrength_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,32,12,20,27731.64261397206,10402.32960378005,17329.31301019201,0.15165876777251186,32.0,0.05687203791469195,128.0,0.09478672985781991,5.0,27731.64261397206,29.0,10402.32960378005,106.0,17329.31301019201,12.0,0.008163201774170114,40.0,0.4161735700197239,153.0,0.053765459786151444,157.0,7.276903269362419e-06,138.0,5.8118870327014804e-05,82.0,0.0035503225919883826,166.0
1,normal,28,14,14,20988.212991545857,8299.739302470873,12688.473689074986,0.13270142180094788,93.0,0.06635071090047394,84.0,0.06635071090047394,82.0,20988.212991545857,109.0,8299.739302470873,161.0,12688.473689074986,63.0,0.006222066696991471,104.0,0.433264887063655,100.0,0.06293346493582294,117.0,5.1519282063936406e-06,161.0,0.004079753511025069,8.0,0.003254577411944564,182.0
2,normal,21,10,11,15613.276372039902,10700.016503228815,4913.259868811087,0.0995260663507109,188.0,0.047393364928909956,165.0,0.05213270142180095,153.0,15613.276372039902,195.0,10700.016503228815,104.0,4913.259868811087,204.0,0.0034979800656865746,191.0,0.41453831041257366,162.0,0.05389140451642607,156.0,1.2985375461247918e-05,113.0,0.00020642731607732482,22.0,0.005488113293129113,58.0
3,normal,23,9,14,12221.049491987322,3592.0943466539597,8628.955145333362,0.1090047393364929,164.0,0.04265402843601896,186.0,0.06635071090047394,82.0,12221.049491987322,210.0,3592.0943466539597,210.0,8628.955145333362,149.0,0.005257489972422744,139.0,0.3973634651600753,198.0,0.04088763189268262,193.0,1.5797782348634425e-05,106.0,0.00012842626068585412,44.0,0.002193518663646362,207.0
4,ghost,29,13,16,21638.980004965546,7775.078698157535,13863.901306808011,0.13744075829383887,69.0,0.06161137440758294,108.0,0.07582938388625593,42.0,21638.980004965546,98.0,7775.078698157535,172.0,13863.901306808011,47.0,0.007318688456523535,63.0,0.4323770491803279,104.0,0.06337611892529489,113.0,4.9370636863596924e-05,54.0,1.5621093139416374e-05,121.0,0.0033322487501657025,177.0
5,normal,27,16,11,22248.958299098525,13707.089980650631,8541.868318447894,0.1279620853080569,107.0,0.07582938388625593,50.0,0.05213270142180095,153.0,22248.958299098525,89.0,13707.089980650631,42.0,8541.868318447894,151.0,0.006496595296302251,94.0,0.44798301486199577,55.0,0.08041165179370661,51.0,5.0091439905860754e-05,52.0,3.7920393419778e-05,105.0,0.00513228020350468,76.0
6,normal,24,12,12,19011.056319121486,9069.572147488452,9941.484171633034,0.1137440758293839,144.0,0.05687203791469195,128.0,0.05687203791469195,135.0,19011.056319121486,153.0,9069.572147488452,137.0,9941.484171633034,125.0,0.00601998847739733,113.0,0.4271255060728745,125.0,0.059325290059841974,131.0,1.907036973982329e-05,96.0,1.6374479579526073e-06,194.0,0.006085927848220834,35.0
7,normal,34,17,17,27913.143143754052,12808.498086605756,15104.645057148298,0.16113744075829384,16.0,0.08056872037914692,35.0,0.08056872037914692,32.0,27913.143143754052,28.0,12808.498086605756,63.0,15104.645057148298,26.0,0.00969752404230737,17.0,0.4596949891067538,24.0,0.08829013778289663,27.0,4.258994478793588e-05,61.0,5.8552218120794375e-06,139.0,0.005825053835565307,43.0
8,normal,21,10,11,13719.555462467972,6682.412161028533,7037.14330143944,0.0995260663507109,188.0,0.047393364928909956,165.0,0.05213270142180095,153.0,13719.555462467972,202.0,6682.412161028533,191.0,7037.14330143944,177.0,0.004253098348949876,174.0,0.40655105973025046,177.0,0.043115026997795784,191.0,1.8671533515909884e-06,203.0,1.985016810556598e-05,117.0,0.002973843917551103,192.0
9,normal,21,10,11,13346.770643330761,5932.915123379523,7413.855519951239,0.0995260663507109,188.0,0.047393364928909956,165.0,0.05213270142180095,153.0,13346.770643330761,205.0,5932.915123379523,201.0,7413.855519951239,169.0,0.004103465782942842,184.0,0.40037950664136623,190.0,0.037637314628420404,200.0,3.9218508668504295e-06,175.0,8.944476092037968e-06,128.0,0.002938578774648367,193.0
