node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,36,11,25,29436.781567234284,9093.280583675487,20343.500983558795,0.17061611374407584,6.0,0.05213270142180095,152.0,0.11848341232227488,2.0,0.008780585784893033,28.0,0.40576923076923077,186.0,0.04725006913226163,186.0,0.00029828028304262764,52.0,0.0002727759920072546,56.0,0.0038069893648289372,153.0
1,normal,32,14,18,28531.39304682082,12898.190269117053,15633.202777703766,0.15165876777251186,32.0,0.06635071090047394,79.0,0.08530805687203792,19.0,0.006802317335812331,79.0,0.4359504132231405,84.0,0.060849190009298386,134.0,5.913109360588588e-05,119.0,0.0005912968118550629,29.0,0.003881732787756803,147.0
2,normal,28,17,11,23693.60391909141,13444.194837680667,10249.409081410742,0.13270142180094788,79.0,0.08056872037914692,26.0,0.05213270142180095,152.0,0.0070829811180012974,66.0,0.45670995670995673,22.0,0.08019361743673598,40.0,0.00015362199164830608,76.0,0.013918400338012499,6.0,0.00623751679800491,30.0
3,normal,18,11,7,19935.407288266495,10956.819524332954,8978.587763933541,0.08530805687203792,207.0,0.05213270142180095,152.0,0.03317535545023697,204.0,0.002653530818410309,207.0,0.40891472868217055,177.0,0.05231858266962497,168.0,0.0003910536431955009,40.0,2.869079582985101e-05,155.0,0.003920565897180299,143.0
4,normal,24,14,10,15457.884112348998,7493.339053317439,7964.545059031559,0.1137440758293839,145.0,0.06635071090047394,79.0,0.047393364928909956,172.0,0.005060517879546344,148.0,0.42886178861788615,118.0,0.06672061726663392,106.0,0.00040531378866388493,35.0,0.0005257523469537078,32.0,0.003606674884738822,168.0
5,normal,33,21,12,27878.578144765248,18711.76495587953,9166.813188885719,0.15639810426540285,21.0,0.0995260663507109,4.0,0.05687203791469195,136.0,0.008962986018015814,26.0,0.4678492239467849,8.0,0.09640664448522493,11.0,0.00859508716465013,11.0,0.0007788184610273629,19.0,0.006688482122811536,19.0
6,normal,28,13,15,19601.71847368143,10365.752049972372,9235.966423709058,0.13270142180094788,79.0,0.06161137440758294,112.0,0.07109004739336494,63.0,0.006740810562467767,80.0,0.433264887063655,93.0,0.06627739628560535,111.0,1.6552034504978617e-05,190.0,2.264164013976724e-05,176.0,0.0051414936578557625,78.0
7,normal,23,9,14,19002.384794701655,10683.523241838442,8318.861552863214,0.1090047393364929,166.0,0.04265402843601896,193.0,0.06635071090047394,83.0,0.003786039423630038,189.0,0.3996212121212121,200.0,0.04116838442137546,202.0,3.878651880964753e-05,153.0,2.1619055425121846e-05,179.0,0.004727728249362416,97.0
8,normal,34,12,22,27822.004432083395,7872.638683382396,19949.365748701,0.16113744075829384,11.0,0.05687203791469195,135.0,0.1042654028436019,4.0,0.00837164399005734,36.0,0.4153543307086614,159.0,0.053453989438205264,163.0,0.00024556720600387767,58.0,1.9129968814651735e-05,187.0,0.0036566318664567176,163.0
9,normal,22,11,11,16522.048550593197,7617.625762369255,8904.422788223941,0.1042654028436019,180.0,0.05213270142180095,152.0,0.05213270142180095,152.0,0.004342007783740243,167.0,0.4279918864097363,120.0,0.06281701370739168,126.0,4.072505973482805e-05,146.0,5.6676095235629676e-05,114.0,0.0034383500598301883,179.0
