node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,32,18,14,24247.920981331117,13922.227727213589,10325.693254117528,0.15165876777251186,31.0,0.08530805687203792,20.0,0.06635071090047394,79.0,0.008069329526782512,51.0,0.4668141592920354,7.0,0.09057155225173438,23.0,0.0035109061267198896,144.0,0.0055201656227906685,61.0,0.0059812892267103015,40.0
1,normal,33,17,16,35023.42574799685,19191.632959243394,15831.792788753453,0.15639810426540285,20.0,0.08056872037914692,30.0,0.07582938388625593,42.0,0.009044079899342151,26.0,0.44989339019189767,37.0,0.07770063343027514,52.0,0.007924233114732485,18.0,0.009964036072032636,7.0,0.006207565487709879,35.0
2,normal,23,7,16,19421.394275063143,9050.263987901759,10371.130287161384,0.1090047393364929,165.0,0.03317535545023697,204.0,0.07582938388625593,42.0,0.0041500465051192105,171.0,0.38644688644688646,208.0,0.03535219272866891,206.0,0.0047724424048835555,92.0,0.003878806126380057,133.0,0.0040499515753134735,138.0
3,normal,32,13,19,25878.75248590081,8945.555258306038,16933.197227594774,0.15165876777251186,31.0,0.06161137440758294,103.0,0.09004739336492892,12.0,0.008512318899702508,35.0,0.43775933609958506,80.0,0.05828026833538045,145.0,0.008296490483445227,14.0,0.003541948084794841,151.0,0.004315565319651787,121.0
4,normal,27,12,15,29081.44329182394,10053.946500368384,19027.496791455556,0.1279620853080569,95.0,0.05687203791469195,128.0,0.07109004739336494,65.0,0.0063219937052023155,92.0,0.422,143.0,0.058783735190437614,142.0,0.008622580449943098,6.0,0.0042058899938185,119.0,0.0042495995311134785,124.0
5,normal,24,10,14,13470.183113795696,5987.56892895002,7482.614184845676,0.1137440758293839,150.0,0.047393364928909956,174.0,0.06635071090047394,79.0,0.004534499958471173,163.0,0.4042145593869732,188.0,0.04506472519810672,191.0,0.0025207930139210574,190.0,0.0022025990832847705,195.0,0.00313909030482451,183.0
6,normal,21,13,8,15101.429743891036,9767.070534237913,5334.359209653124,0.0995260663507109,190.0,0.06161137440758294,103.0,0.037914691943127965,198.0,0.003920936070824657,183.0,0.43149284253578735,101.0,0.06650614783011292,99.0,0.0032770428640114843,158.0,0.003212493381378499,168.0,0.005511086989745541,53.0
7,normal,37,20,17,37145.94069281791,17824.440834507,19321.49985831091,0.17535545023696683,5.0,0.09478672985781991,8.0,0.08056872037914692,23.0,0.012434863861193841,4.0,0.4647577092511013,9.0,0.09599316932476998,11.0,0.009257018242184542,4.0,0.008597006482684464,13.0,0.0066789866492884715,27.0
8,normal,29,20,9,20425.290704343304,12938.96779542072,7486.322908922583,0.13744075829383887,65.0,0.09478672985781991,8.0,0.04265402843601896,187.0,0.0066937634485590035,76.0,0.47098214285714285,6.0,0.09965218951877255,7.0,0.0035609477955096864,141.0,0.0047641165778698645,87.0,0.006078285584163454,39.0
9,normal,33,15,18,29137.976991547046,10374.177914548747,18763.799076998297,0.15639810426540285,20.0,0.07109004739336494,61.0,0.08530805687203792,14.0,0.00828270081497734,43.0,0.4386694386694387,78.0,0.06388259457600817,116.0,0.010672477036199963,1.0,0.004276469373367055,115.0,0.003678127229865071,159.0
10,normal,30,16,14,26450.624213666182,12663.249899525797,13787.374314140385,0.14218009478672988,55.0,0.07582938388625593,41.0,0.06635071090047394,79.0,0.008593593010658039,33.0,0.44893617021276594,39.0,0.07586762290846233,57.0,0.005645606254220231,65.0,0.004329071722560092,111.0,0.005487779767860822,56.0
11,normal,34,20,14,29240.98004334778,15924.2243369421,13316.755706405678,0.16113744075829384,16.0,0.09478672985781991,8.0,0.06635071090047394,79.0,0.00973282357345286,17.0,0.4647577092511013,9.0,0.09800731297338557,9.0,0.006614133977286929,36.0,0.00591072410274323,42.0,0.007427319730212931,14.0
12,normal,28,12,16,23924.876186035886,8635.420807385532,15289.455378650355,0.13270142180094788,78.0,0.05687203791469195,128.0,0.07582938388625593,42.0,0.005662635288182486,126.0,0.422,143.0,0.05915195225914313,139.0,0.007255875376390939,28.0,0.0045609172456728166,101.0,0.003333405011864658,175.0
13,normal,27,15,12,17787.5141063466,9124.966218897616,8662.547887448984,0.1279620853080569,95.0,0.07109004739336494,61.0,0.05687203791469195,134.0,0.006540442439222631,83.0,0.4451476793248945,54.0,0.07427773405556354,68.0,0.0036685328151644402,134.0,0.0038177149987969664,137.0,0.004133985599376225,134.0
14,normal,29,12,17,18935.455671075797,8811.323575534841,10124.132095540956,0.13744075829383887,65.0,0.05687203791469195,128.0,0.08056872037914692,23.0,0.006655856271416951,77.0,0.4279918864097363,114.0,0.060767000822472876,133.0,0.003275807100995336,159.0,0.0042550905227076805,116.0,0.0034506022216186007,169.0
15,normal,30,12,18,22509.816991722488,7960.968927050873,14548.848064671616,0.14218009478672988,55.0,0.05687203791469195,128.0,0.08530805687203792,14.0,0.0069481020807452745,69.0,0.4203187250996016,148.0,0.052093183274916105,168.0,0.006165877342789739,49.0,0.0031380532801414673,172.0,0.003396989213658771,172.0
