node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,32,18,14,24247.920981331117,13922.22772721359,10325.693254117528,0.15165876777251186,31.0,0.08530805687203792,20.0,0.06635071090047394,79.0,0.008069329526782512,51.0,0.4668141592920354,7.0,0.09057155225173438,23.0,0.00013346009163823467,113.0,0.0006759284732088073,34.0,0.005984569474172443,41.0
1,ghost,33,17,16,33994.499689693796,18162.70690094034,15831.792788753453,0.15639810426540285,20.0,0.08056872037914692,30.0,0.07582938388625593,42.0,0.009044079899342151,26.0,0.44989339019189767,37.0,0.07770063343027514,52.0,0.0004867088356363683,46.0,0.00054479195056829,44.0,0.005831097748720244,44.0
2,normal,23,7,16,19421.394275063143,9050.263987901759,10371.130287161384,0.1090047393364929,165.0,0.03317535545023697,204.0,0.07582938388625593,42.0,0.0041500465051192105,171.0,0.38644688644688646,208.0,0.03535219272866891,206.0,0.0003974522317393223,53.0,0.022071388399287364,5.0,0.003628390137555013,160.0
3,normal,32,13,19,25878.75248590081,8945.555258306038,16933.197227594774,0.15165876777251186,31.0,0.06161137440758294,103.0,0.09004739336492892,12.0,0.008512318899702508,35.0,0.43775933609958506,80.0,0.05828026833538045,145.0,0.0002682687686264501,72.0,0.00033074225344175264,73.0,0.00487508957142474,79.0
4,normal,27,12,15,29081.44329182394,10053.946500368384,19027.496791455556,0.1279620853080569,95.0,0.05687203791469195,128.0,0.07109004739336494,65.0,0.0063219937052023155,92.0,0.422,143.0,0.058783735190437614,142.0,0.00020788626923255133,80.0,2.7298016821973087e-05,203.0,0.004248637080186969,127.0
5,normal,24,10,14,13470.183113795696,5987.56892895002,7482.614184845676,0.1137440758293839,150.0,0.047393364928909956,174.0,0.06635071090047394,79.0,0.004534499958471173,163.0,0.4042145593869732,188.0,0.04506472519810672,191.0,0.00797147541195123,10.0,2.430559864130974e-05,206.0,0.0031467737944800046,180.0
6,normal,21,13,8,15101.429743891036,9767.070534237913,5334.359209653124,0.0995260663507109,190.0,0.06161137440758294,103.0,0.037914691943127965,198.0,0.003920936070824657,183.0,0.43149284253578735,101.0,0.06650614783011292,99.0,0.00013931885144577224,109.0,6.345964821890453e-05,177.0,0.005374005068038017,60.0
7,ghost,37,20,17,37021.409320882056,17699.90946257114,19321.49985831091,0.17535545023696683,5.0,0.09478672985781991,8.0,0.08056872037914692,23.0,0.012434863861193841,4.0,0.4647577092511013,9.0,0.09599316932476998,11.0,0.00019086459654413265,86.0,0.0006465678659477854,36.0,0.006599162267993076,31.0
8,normal,29,20,9,20425.290704343304,12938.967795420722,7486.322908922583,0.13744075829383887,65.0,0.09478672985781991,8.0,0.04265402843601896,187.0,0.0066937634485590035,76.0,0.47098214285714285,6.0,0.09965218951877255,7.0,0.0010297121693628062,28.0,0.00020388097528943472,107.0,0.006051823386912439,39.0
9,normal,33,15,18,29137.976991547046,10374.17791454875,18763.799076998297,0.15639810426540285,20.0,0.07109004739336494,61.0,0.08530805687203792,14.0,0.00828270081497734,43.0,0.4386694386694387,78.0,0.06388259457600817,116.0,0.0013012777380082205,24.0,0.00013211300347776457,123.0,0.0036957119424038,156.0
10,normal,30,16,14,26450.624213666182,12663.249899525797,13787.374314140385,0.14218009478672988,55.0,0.07582938388625593,41.0,0.06635071090047394,79.0,0.008593593010658039,33.0,0.44893617021276594,39.0,0.07586762290846233,57.0,0.00011369148145030587,121.0,0.0008835965541017719,26.0,0.005495731279403471,54.0
11,normal,34,20,14,29240.980043347772,15924.224336942096,13316.755706405678,0.16113744075829384,16.0,0.09478672985781991,8.0,0.06635071090047394,79.0,0.00973282357345286,17.0,0.4647577092511013,9.0,0.09800731297338557,9.0,0.0006006954658351422,43.0,0.00023887662959974079,96.0,0.007400951929991586,15.0
12,normal,28,12,16,23924.876186035886,8635.420807385532,15289.455378650355,0.13270142180094788,78.0,0.05687203791469195,128.0,0.07582938388625593,42.0,0.005662635288182486,126.0,0.422,143.0,0.05915195225914313,139.0,0.00013058335294633018,114.0,0.0001668782682586672,113.0,0.003323280132624103,173.0
13,normal,27,15,12,17787.5141063466,9124.966218897614,8662.547887448984,0.1279620853080569,95.0,0.07109004739336494,61.0,0.05687203791469195,134.0,0.006540442439222631,83.0,0.4451476793248945,54.0,0.07427773405556354,68.0,7.060484944823331e-05,167.0,0.00062760705101329,38.0,0.004155521937565236,133.0
14,normal,29,12,17,18935.455671075797,8811.32357553484,10124.132095540956,0.13744075829383887,65.0,0.05687203791469195,128.0,0.08056872037914692,23.0,0.006655856271416951,77.0,0.4279918864097363,114.0,0.060767000822472876,133.0,7.651899364673079e-05,157.0,9.53160982407611e-05,144.0,0.0034460272814803954,168.0
15,normal,30,12,18,22509.816991722488,7960.968927050873,14548.848064671616,0.14218009478672988,55.0,0.05687203791469195,128.0,0.08530805687203792,14.0,0.0069481020807452745,69.0,0.4203187250996016,148.0,0.052093183274916105,168.0,0.001032052857668239,27.0,5.047218160129124e-05,185.0,0.0033870494038935207,171.0
16,normal,20,8,12,17850.625928950136,7604.123474171075,10246.50245477906,0.09478672985781991,197.0,0.037914691943127965,200.0,0.05687203791469195,134.0,0.003123152509800463,204.0,0.3996212121212121,197.0,0.04446267775048859,192.0,7.686055268574856e-05,156.0,0.00037429376729372654,60.0,0.003954512543201355,141.0
17,normal,23,7,16,14960.088774839249,5268.807026104967,9691.281748734282,0.1090047393364929,165.0,0.03317535545023697,204.0,0.07582938388625593,42.0,0.0038573631355522933,186.0,0.3892988929889299,204.0,0.03421726979713089,207.0,0.013951099910025615,5.0,2.608997408152772e-05,204.0,0.0024615078398374686,205.0
18,normal,25,15,10,21664.502391583665,11608.744648347343,10055.757743236321,0.11848341232227488,130.0,0.07109004739336494,61.0,0.047393364928909956,172.0,0.005457021923731254,136.0,0.43775933609958506,80.0,0.07031011430873614,82.0,0.0001654633866150786,95.0,7.884962449808685e-05,159.0,0.004693253628100406,95.0
19,normal,33,15,18,31845.79251739996,16824.766718071438,15021.025799328523,0.15639810426540285,20.0,0.07109004739336494,61.0,0.08530805687203792,14.0,0.010357444001087245,10.0,0.4323770491803279,95.0,0.06806295230470558,91.0,0.00025588258916912855,75.0,5.0155401735225066e-05,186.0,0.0077127523677900265,11.0
20,normal,26,15,11,19107.07404606994,11499.101417954114,7607.972628115827,0.12322274881516589,114.0,0.07109004739336494,61.0,0.05213270142180095,161.0,0.006059025554630937,107.0,0.4470338983050847,45.0,0.0763888878898313,55.0,0.012635710491235094,6.0,0.00010064061088169031,141.0,0.004467445140856459,111.0
21,normal,40,18,22,30166.657946151892,12658.636804085803,17508.02114206609,0.18957345971563982,1.0,0.08530805687203792,20.0,0.1042654028436019,4.0,0.015240553450301847,1.0,0.4606986899563319,16.0,0.0937160513028634,17.0,0.00019587000307397126,85.0,0.006946206679848123,8.0,0.006664379829530276,29.0
22,normal,20,5,15,16600.765338594083,1946.5716405697779,14654.193698024306,0.09478672985781991,197.0,0.023696682464454978,212.0,0.07109004739336494,65.0,0.002871209829831404,208.0,0.37544483985765126,212.0,0.02763248380216801,212.0,0.0002690468298136059,70.0,0.0001293622908224928,125.0,0.0016426964873974424,212.0
23,normal,20,12,8,16797.612052659977,8831.300391215987,7966.311661443989,0.09478672985781991,197.0,0.05687203791469195,128.0,0.037914691943127965,198.0,0.003709425683549094,189.0,0.4323770491803279,95.0,0.06547987251882854,106.0,3.4616711199098076e-05,205.0,1.4492309591534115e-05,211.0,0.005488393112183917,55.0
24,normal,25,11,14,27369.78344665622,9890.958735290304,17478.824711365916,0.11848341232227488,130.0,0.05213270142180095,157.0,0.06635071090047394,79.0,0.005028435409330967,148.0,0.41699604743083,158.0,0.05097734570375667,173.0,0.0013722191371022107,22.0,7.158394524397746e-05,166.0,0.004261802152197761,124.0
25,normal,21,12,9,14582.835260196338,4705.667084835625,9877.168175360712,0.0995260663507109,190.0,0.05687203791469195,128.0,0.04265402843601896,187.0,0.0034828437132144387,194.0,0.4245472837022133,133.0,0.05705567271387373,150.0,4.9665103781569215e-05,189.0,0.003338006884943177,11.0,0.0021570024315982813,208.0
26,normal,27,13,14,21782.940841845,10329.30308855367,11453.63775329133,0.1279620853080569,95.0,0.06161137440758294,103.0,0.06635071090047394,79.0,0.005913146168544332,115.0,0.43149284253578735,101.0,0.06489098849838165,107.0,0.00037745524957793705,54.0,0.0006820430954577496,32.0,0.005739086135377296,45.0
27,normal,34,19,15,19707.627372740804,12832.454388492146,6875.172984248659,0.16113744075829384,16.0,0.09004739336492892,13.0,0.07109004739336494,65.0,0.008880240399340107,30.0,0.4606986899563319,16.0,0.08884764876770944,27.0,0.00013429930332841647,112.0,0.0009761460237080071,25.0,0.0047961819504986816,86.0
28,normal,36,20,16,32660.982894766006,19475.625735078753,13185.357159687252,0.17061611374407584,8.0,0.09478672985781991,8.0,0.07582938388625593,42.0,0.009742113364795298,16.0,0.4647577092511013,9.0,0.09508638898228064,14.0,0.00018311707393317455,89.0,0.0003603450441497119,63.0,0.007364262274905252,17.0
29,normal,23,15,8,20346.8508439671,13490.74380687757,6856.107037089527,0.1090047393364929,165.0,0.07109004739336494,61.0,0.037914691943127965,198.0,0.004127010880208847,173.0,0.43415637860082307,87.0,0.07333141651191437,71.0,3.085538801368356e-05,206.0,0.00017255923672209657,112.0,0.004775495782647161,90.0
30,normal,20,12,8,17980.821975304745,12235.649677741752,5745.172297562991,0.09478672985781991,197.0,0.05687203791469195,128.0,0.037914691943127965,198.0,0.0032002644232066563,201.0,0.41291585127201563,167.0,0.05062706953871918,174.0,2.218149164496691e-05,211.0,4.87450819462751e-05,188.0,0.004759753779415456,91.0
31,normal,18,10,8,15792.492106504887,9619.872518276592,6172.6195882282955,0.08530805687203792,209.0,0.047393364928909956,174.0,0.037914691943127965,198.0,0.0033012549787975183,199.0,0.4081237911025145,177.0,0.05133078813113658,171.0,0.0059662745807860665,14.0,0.0003426223906053688,70.0,0.005070509935022676,69.0
32,normal,32,14,18,26291.28745745041,9082.168757972619,17209.118699477793,0.15165876777251186,31.0,0.06635071090047394,82.0,0.08530805687203792,14.0,0.008448424992394852,37.0,0.4228456913827655,136.0,0.0612974622556285,130.0,0.0003552180598418444,59.0,7.344501285118218e-05,164.0,0.003518876025314272,166.0
