node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,31,14,17,20242.71074306954,7018.9750630928165,13223.735679976724,0.14691943127962087,51.0,0.06635071090047394,80.0,0.08056872037914692,31.0,0.008465257346535424,35.0,0.4395833333333333,78.0,0.07127743176173462,75.0,0.005929351506871538,50.0,0.001896795023333013,201.0,0.005954266973717624,38.0
1,normal,37,14,23,31745.79166652936,13427.338215153291,18318.45345137607,0.17535545023696683,3.0,0.06635071090047394,80.0,0.1090047393364929,4.0,0.00971258955003192,13.0,0.4470338983050847,49.0,0.07708067925831678,48.0,0.007706262100137981,17.0,0.005876449142004808,54.0,0.0061950325692706745,31.0
2,intermediary,32,18,14,21604.533463507578,15116.79919817113,6487.7342653364485,0.15165876777251186,39.0,0.08530805687203792,19.0,0.06635071090047394,78.0,0.008296987378734364,39.0,0.45869565217391306,24.0,0.08438840530870559,32.0,0.0013865270857139715,209.0,0.006705638272872035,27.0,0.0059035779186024,40.0
3,normal,25,10,15,26055.938517155322,8809.627477888987,17246.311039266337,0.11848341232227488,145.0,0.047393364928909956,179.0,0.07109004739336494,61.0,0.005902836914269023,104.0,0.41291585127201563,178.0,0.04930992358824956,181.0,0.008365545790234597,13.0,0.0031875725736070096,169.0,0.004127176596014295,138.0
4,normal,30,20,10,19453.255095356646,13826.858952944642,5626.396142412005,0.14218009478672988,62.0,0.09478672985781991,10.0,0.047393364928909956,177.0,0.006442404604662978,86.0,0.4557235421166307,30.0,0.08693049989258451,29.0,0.002100053604712032,203.0,0.006428995365535545,34.0,0.004854673223768683,86.0
5,normal,24,13,11,19989.838869105748,14628.560272295192,5361.278596810556,0.1137440758293839,159.0,0.06161137440758294,110.0,0.05213270142180095,157.0,0.005156239834048639,141.0,0.4279918864097363,130.0,0.05974506829585409,139.0,0.0019964515156168823,204.0,0.007454048052055438,17.0,0.004656356056716372,104.0
6,normal,30,18,12,21709.79710162441,13364.655376187886,8345.141725436522,0.14218009478672988,62.0,0.08530805687203792,19.0,0.05687203791469195,132.0,0.007215564088414443,68.0,0.46271929824561403,17.0,0.08858767146523919,27.0,0.003048874753358538,172.0,0.0060345898151072256,47.0,0.0053476728269622525,66.0
7,normal,32,15,17,22608.93780338218,10029.86738985919,12579.070413522992,0.15165876777251186,39.0,0.07109004739336494,56.0,0.08056872037914692,31.0,0.007247262597639853,66.0,0.4432773109243697,59.0,0.0731674337449158,66.0,0.005565197091315541,62.0,0.004812322090042918,100.0,0.004107508392677993,142.0
8,normal,21,11,10,14230.708815472264,5267.905099774087,8962.803715698177,0.0995260663507109,190.0,0.05213270142180095,165.0,0.047393364928909956,177.0,0.0037229846641110035,192.0,0.41699604743083,166.0,0.05667805141966462,151.0,0.003143531340911251,170.0,0.00258220678979293,183.0,0.0022707269759493407,209.0
9,normal,20,12,8,17786.049017503683,13618.224749969282,4167.8242675344,0.09478672985781991,199.0,0.05687203791469195,138.0,0.037914691943127965,204.0,0.003430361829891931,195.0,0.4271255060728745,134.0,0.05988706133803134,138.0,0.0015181106915320118,208.0,0.006629395420528833,28.0,0.005502956614400517,58.0
10,normal,35,20,15,33232.95399724277,19844.94314652134,13388.01085072143,0.16587677725118485,13.0,0.09478672985781991,10.0,0.07109004739336494,61.0,0.011414376729418939,6.0,0.47737556561085975,4.0,0.09303998732832475,18.0,0.005064198929067425,79.0,0.0094160785102878,4.0,0.007752611165307683,5.0
11,normal,30,12,18,21748.40020666909,7621.516854400584,14126.883352268505,0.14218009478672988,62.0,0.05687203791469195,138.0,0.08530805687203792,19.0,0.006224456612802931,92.0,0.41699604743083,166.0,0.05634860249049736,155.0,0.005553794141762246,63.0,0.0035062734439833673,152.0,0.0031361663816556855,187.0
12,normal,25,12,13,18387.528145713466,10014.449068277649,8373.079077435817,0.11848341232227488,145.0,0.05687203791469195,138.0,0.06161137440758294,105.0,0.004626102970697356,164.0,0.43775933609958506,88.0,0.06337718233882493,122.0,0.0033541304276675492,162.0,0.004787381680403953,102.0,0.004648157922002093,106.0
13,normal,30,13,17,31142.508571373393,9929.285725121646,21213.222846251745,0.14218009478672988,62.0,0.06161137440758294,110.0,0.08056872037914692,31.0,0.0077969287482504025,52.0,0.4405010438413361,70.0,0.06525941810290199,111.0,0.010453146095455541,2.0,0.0034335709534019324,161.0,0.005285122893554993,67.0
14,normal,26,10,16,19058.584035824475,9003.853495043542,10054.730540780934,0.12322274881516589,117.0,0.047393364928909956,179.0,0.07582938388625593,46.0,0.005291535200165689,135.0,0.40733590733590735,190.0,0.047689681347281215,185.0,0.004469987989054077,109.0,0.0034779805371627265,154.0,0.004133999444139379,137.0
15,normal,26,14,12,21487.443807607255,13769.782254509195,7717.661553098061,0.12322274881516589,117.0,0.06635071090047394,80.0,0.05687203791469195,132.0,0.00545228903237246,124.0,0.4350515463917526,101.0,0.0629709206515823,126.0,0.002542072699105548,190.0,0.006199582340944834,42.0,0.0051625377562649595,74.0
16,normal,32,15,17,29122.026080608863,14265.872424807521,14856.15365580134,0.15165876777251186,39.0,0.07109004739336494,56.0,0.08056872037914692,31.0,0.00831610017961485,37.0,0.4386694386694387,82.0,0.06684320448105661,97.0,0.007540308395970297,20.0,0.006576243597793666,31.0,0.005481022274835721,59.0
17,normal,24,12,12,15829.64474080843,7699.516725802603,8130.1280150058265,0.1137440758293839,159.0,0.05687203791469195,138.0,0.05687203791469195,132.0,0.005060679398927705,148.0,0.4178217821782178,163.0,0.06347785818750447,120.0,0.004204427474318528,119.0,0.002972296256208629,174.0,0.004101259708934413,143.0
