node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,strength,strength_rank,instrength,instrength_rank,outstrength,outstrength_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,26,14,12,18087.949370347083,10974.39220352561,7113.557166821475,0.12322274881516589,121.0,0.06635071090047394,86.0,0.05687203791469195,134.0,18087.949370347083,158.0,10974.39220352561,95.0,7113.557166821475,173.0,0.00579850691209755,109.0,0.44142259414225943,77.0,0.06474170983001543,102.0,0.0037944851980030217,137.0,0.004306863348881675,118.0,0.005990414240968215,45.0
1,normal,30,15,15,21175.719943971824,11185.776818471355,9989.94312550047,0.14218009478672988,60.0,0.07109004739336494,68.0,0.07109004739336494,73.0,21175.719943971824,103.0,11185.776818471355,92.0,9989.94312550047,113.0,0.008075622290659893,47.0,0.44798301486199577,52.0,0.0758776824503995,59.0,0.0032027641917732135,160.0,0.004627996974637151,97.0,0.005732950313574109,53.0
2,normal,31,18,13,20987.98704497802,11468.350941354454,9519.636103623568,0.14691943127962087,43.0,0.08530805687203792,22.0,0.06161137440758294,112.0,20987.98704497802,108.0,11468.350941354454,79.0,9519.636103623568,124.0,0.007161334542928708,65.0,0.4557235421166307,32.0,0.07980230410015915,50.0,0.004430776742730937,110.0,0.005539643049913418,65.0,0.004205162506173638,131.0
3,normal,22,11,11,16693.046625910054,7036.744213977829,9656.302411932225,0.1042654028436019,177.0,0.05213270142180095,149.0,0.05213270142180095,149.0,16693.046625910054,175.0,7036.744213977829,178.0,9656.302411932225,119.0,0.003786072692237721,183.0,0.4137254901960784,164.0,0.05172373476060665,161.0,0.00424681342096715,116.0,0.0027577919518347706,179.0,0.0033039966395172404,177.0
4,normal,24,10,14,23821.52132678089,11227.996660857327,12593.524665923564,0.1137440758293839,150.0,0.047393364928909956,174.0,0.06635071090047394,92.0,23821.52132678089,65.0,11227.996660857327,91.0,12593.524665923564,65.0,0.005201878812793755,128.0,0.4042145593869732,185.0,0.04507244732114861,183.0,0.005787604843278053,53.0,0.004625803527577884,98.0,0.005612769929169668,59.0
5,normal,20,11,9,13895.168779062016,10113.426629611853,3781.7421494501623,0.09478672985781991,200.0,0.05213270142180095,149.0,0.04265402843601896,187.0,13895.168779062016,200.0,10113.426629611853,124.0,3781.7421494501623,211.0,0.0035466957553647815,188.0,0.412109375,172.0,0.050062549379484546,167.0,0.0015072738528262473,208.0,0.0034468061305401427,157.0,0.004296685778072447,125.0
6,normal,34,17,17,25264.06135767745,14840.423514199316,10423.637843478135,0.16113744075829384,22.0,0.08056872037914692,33.0,0.08056872037914692,36.0,25264.06135767745,47.0,14840.423514199316,26.0,10423.637843478135,104.0,0.00896358011407396,31.0,0.44608879492600423,60.0,0.07506355943350872,64.0,0.004036212806285347,127.0,0.006067621178054279,51.0,0.0057298247279821924,54.0
7,normal,28,11,17,25174.988079778064,10592.079054421378,14582.909025356686,0.13270142180094788,93.0,0.05213270142180095,149.0,0.08056872037914692,36.0,25174.988079778064,49.0,10592.079054421378,109.0,14582.909025356686,33.0,0.006794034734085399,77.0,0.4194831013916501,147.0,0.05142053085058775,163.0,0.006792268849707187,34.0,0.0043735820860086,113.0,0.004505439784240725,109.0
8,intermediary,33,18,15,27434.47509563053,17475.07638723431,9959.398708396218,0.15639810426540285,26.0,0.08530805687203792,22.0,0.07109004739336494,73.0,27434.47509563053,25.0,17475.07638723431,9.0,9959.398708396218,114.0,0.008113566361391381,46.0,0.4606986899563319,24.0,0.08972575984309086,28.0,0.005152109712952724,79.0,0.009291655318697292,4.0,0.006713046135611727,21.0
9,normal,30,13,17,26814.237174792732,12875.085924497971,13939.151250294759,0.14218009478672988,60.0,0.06161137440758294,105.0,0.08056872037914692,36.0,26814.237174792732,30.0,12875.085924497971,61.0,13939.151250294759,40.0,0.007257170816027592,63.0,0.4306122448979592,113.0,0.06037470878105527,126.0,0.006989458701305158,28.0,0.0068784943563121705,29.0,0.005475766747904128,66.0
