node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,strength,strength_rank,instrength,instrength_rank,outstrength,outstrength_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,20,8,12,12543.370733576921,4108.680164425808,8434.690569151113,0.09478672985781991,192.0,0.037914691943127965,198.0,0.05687203791469195,133.0,12543.370733576921,207.0,4108.680164425808,209.0,8434.690569151113,159.0,0.0031444004062931067,197.0,0.3843351548269581,209.0,0.03428288805368669,208.0,0.00025374394008418564,107.0,4.7637628384011036e-05,202.0,0.002083132505884583,212.0
1,normal,34,16,18,23761.495078982,9344.399200771033,14417.095878210966,0.16113744075829384,18.0,0.07582938388625593,48.0,0.08530805687203792,26.0,23761.495078982,75.0,9344.399200771033,133.0,14417.095878210966,38.0,0.009801534331103125,16.0,0.4405010438413361,72.0,0.07537310714373543,61.0,0.000519607705435768,71.0,0.000955782473503342,34.0,0.004182434984404572,126.0
2,normal,32,16,16,24405.58100693269,11264.375058638707,13141.205948293986,0.15165876777251186,39.0,0.07582938388625593,48.0,0.07582938388625593,48.0,24405.58100693269,65.0,11264.375058638707,100.0,13141.205948293986,54.0,0.008325844612438823,45.0,0.45869565217391306,32.0,0.08529828502700419,39.0,-4.941720839297784e-05,199.0,0.0001330881453294814,138.0,0.005597050321546662,63.0
3,intermediary,40,20,20,26369.350111915293,12551.184510528765,13818.165601386529,0.18957345971563982,2.0,0.09478672985781991,9.0,0.09478672985781991,12.0,26369.350111915293,34.0,12551.184510528765,70.0,13818.165601386529,46.0,0.012356788943769218,3.0,0.46993318485523383,13.0,0.09822750433709376,15.0,0.011183105814756312,7.0,0.00015195484880122436,130.0,0.0058500464083336735,48.0
4,normal,37,16,21,32126.05542330583,13795.388407073417,18330.66701623241,0.17535545023696683,9.0,0.07582938388625593,48.0,0.0995260663507109,6.0,32126.05542330583,10.0,13795.388407073417,52.0,18330.66701623241,8.0,0.011675566943160996,5.0,0.4395833333333333,78.0,0.06875936259976116,83.0,0.0024991661096539254,17.0,0.00016857879085103842,124.0,0.005853412272212743,47.0
5,mushroom,24,13,11,54840.37941206723,43532.50940451716,11307.870007550076,0.1137440758293839,155.0,0.06161137440758294,107.0,0.05213270142180095,155.0,54840.37941206723,2.0,43532.50940451716,1.0,11307.870007550076,96.0,0.00446412028444104,161.0,0.4271255060728745,119.0,0.05865076446699945,139.0,0.0025130516015982284,16.0,0.6665271437259982,1.0,0.005907518348369329,45.0
6,normal,23,12,11,15024.328988366842,8290.109521691254,6734.219466675588,0.1090047393364929,171.0,0.05687203791469195,132.0,0.05213270142180095,155.0,15024.328988366842,193.0,8290.109521691254,156.0,6734.219466675588,180.0,0.005771514466102362,114.0,0.4194831013916501,151.0,0.05764218794871918,144.0,5.2124419689403874e-05,185.0,0.0014637555305602,23.0,0.0035755468137416606,155.0
7,normal,29,10,19,24982.896118692912,6977.369973754948,18005.526144937965,0.13744075829383887,77.0,0.047393364928909956,171.0,0.09004739336492892,17.0,24982.896118692912,56.0,6977.369973754948,178.0,18005.526144937965,9.0,0.005489536218694557,126.0,0.4042145593869732,188.0,0.04632271212074274,181.0,0.0007932079972139865,45.0,0.028808392387502456,5.0,0.0032718065960451494,167.0
8,normal,39,18,21,34282.49048622101,14503.145546561,19779.344939660008,0.18483412322274884,4.0,0.08530805687203792,28.0,0.0995260663507109,6.0,34282.49048622101,5.0,14503.145546561,46.0,19779.344939660008,5.0,0.012519675998749194,2.0,0.4678492239467849,17.0,0.09669012903001464,19.0,0.0010169314130406115,36.0,0.0004255006489346574,76.0,0.0069958660184824255,13.0
9,normal,34,18,16,29280.2701424485,14612.371906451548,14667.89823599695,0.16113744075829384,18.0,0.08530805687203792,28.0,0.07582938388625593,48.0,29280.2701424485,17.0,14612.371906451548,44.0,14667.89823599695,37.0,0.009205264522877933,24.0,0.4617067833698031,27.0,0.08914676343426357,29.0,0.0031866850807650065,13.0,0.0006309356230227036,52.0,0.005404234362920842,73.0
10,normal,26,14,12,23239.85501689987,14184.42649008609,9055.428526813777,0.12322274881516589,119.0,0.06635071090047394,80.0,0.05687203791469195,133.0,23239.85501689987,82.0,14184.42649008609,49.0,9055.428526813777,145.0,0.005218395394344591,138.0,0.4271255060728745,119.0,0.0628750427119762,111.0,0.00013227837742849644,150.0,0.000282651989220766,95.0,0.00623773455434017,36.0
11,normal,33,14,19,31132.95027253368,16215.213023005539,14917.737249528138,0.15639810426540285,30.0,0.06635071090047394,80.0,0.09004739336492892,17.0,31132.95027253368,12.0,16215.213023005539,19.0,14917.737249528138,34.0,0.007732907119499373,53.0,0.42973523421588594,109.0,0.06697531232228257,95.0,0.00033005826593068735,88.0,0.03955460500574273,3.0,0.005820127179138837,49.0
12,normal,17,5,12,13468.593447368861,3611.160324482225,9857.433122886636,0.08056872037914692,209.0,0.023696682464454978,211.0,0.05687203791469195,133.0,13468.593447368861,204.0,3611.160324482225,212.0,9857.433122886636,127.0,0.0018633517157177243,209.0,0.367595818815331,212.0,0.020684908074835064,212.0,0.0006697806984744922,49.0,0.0006193596152572786,54.0,0.002155631597357508,211.0
13,normal,32,13,19,20361.573233655872,11342.057960086442,9019.515273569432,0.15165876777251186,39.0,0.06161137440758294,107.0,0.09004739336492892,17.0,20361.573233655872,124.0,11342.057960086442,96.0,9019.515273569432,147.0,0.00674129970231022,89.0,0.4271255060728745,119.0,0.0592536195059189,133.0,0.0003450091829491693,83.0,8.66177958408064e-05,168.0,0.004171893196170212,127.0
14,normal,26,12,14,29432.111587354375,15287.617350397411,14144.494236956965,0.12322274881516589,119.0,0.05687203791469195,132.0,0.06635071090047394,92.0,29432.111587354375,16.0,15287.617350397411,29.0,14144.494236956965,40.0,0.005652441797182541,120.0,0.4271255060728745,119.0,0.06177833255117223,118.0,0.0003367077631308444,84.0,0.0003217632537395665,88.0,0.005716925372946078,54.0
15,intermediary,28,13,15,20878.982833586513,7039.0240297962855,13839.958803790229,0.13270142180094788,90.0,0.06161137440758294,107.0,0.07109004739336494,71.0,20878.982833586513,120.0,7039.0240297962855,176.0,13839.958803790229,45.0,0.006299395868639029,99.0,0.4271255060728745,119.0,0.06679755811794628,96.0,0.000672201433549927,48.0,-0.012756472265484082,212.0,0.0033992637653855722,165.0
16,normal,16,10,6,10438.31698394952,7861.897337484059,2576.4196464654606,0.07582938388625593,210.0,0.047393364928909956,171.0,0.028436018957345974,208.0,10438.31698394952,211.0,7861.897337484059,161.0,2576.4196464654606,209.0,0.0024334270644541193,208.0,0.4097087378640777,174.0,0.05176767681555883,163.0,7.277985574429075e-05,176.0,0.0004769277383474427,67.0,0.004313695282434388,120.0
17,normal,25,14,11,18567.379930108422,8298.436052514286,10268.943877594138,0.11848341232227488,141.0,0.06635071090047394,80.0,0.05213270142180095,155.0,18567.379930108422,154.0,8298.436052514286,154.0,10268.943877594138,114.0,0.0050308777956763594,147.0,0.4262626262626263,127.0,0.06382037951238408,106.0,0.00013810237829487917,148.0,7.657580118970482e-05,179.0,0.004053085046839264,132.0
18,normal,29,13,16,25152.825644259865,12451.63763605004,12701.188008209823,0.13744075829383887,77.0,0.06161137440758294,107.0,0.07582938388625593,48.0,25152.825644259865,54.0,12451.63763605004,73.0,12701.188008209823,60.0,0.007295834386012858,66.0,0.42115768463073855,149.0,0.0627339031254811,112.0,0.0006484707760042296,51.0,0.00020935526124327204,111.0,0.004719745191754045,97.0
19,normal,33,14,19,33282.20487512427,12545.40202360037,20736.802851523895,0.15639810426540285,30.0,0.06635071090047394,80.0,0.09004739336492892,17.0,33282.20487512427,6.0,12545.40202360037,71.0,20736.802851523895,3.0,0.00858728339147259,38.0,0.4271255060728745,119.0,0.06145339709833285,121.0,0.00014892765785937289,144.0,0.001639671281245213,21.0,0.004942593727973777,91.0
20,normal,23,10,13,26016.698194157383,11624.629524842301,14392.068669315084,0.1090047393364929,171.0,0.047393364928909956,171.0,0.06161137440758294,111.0,26016.698194157383,40.0,11624.629524842301,88.0,14392.068669315084,39.0,0.004257896221135738,169.0,0.4042145593869732,188.0,0.04369879590901861,189.0,0.0001896333431156773,129.0,0.0013815501390173593,25.0,0.005690318532113909,57.0
21,normal,33,15,18,22759.112558681874,12873.700842930262,9885.41171575161,0.15639810426540285,30.0,0.07109004739336494,70.0,0.08530805687203792,26.0,22759.112558681874,88.0,12873.700842930262,66.0,9885.41171575161,125.0,0.009162696460203896,25.0,0.4359504132231405,90.0,0.0724158338978514,67.0,0.00019719265707850085,123.0,0.0010296617979721374,33.0,0.004305194919231002,121.0
22,normal,18,10,8,12689.529479806792,4408.287840700865,8281.241639105927,0.08530805687203792,205.0,0.047393364928909956,171.0,0.037914691943127965,197.0,12689.529479806792,206.0,4408.287840700865,207.0,8281.241639105927,162.0,0.0029504195513424254,201.0,0.40733590733590735,180.0,0.052117852334624494,160.0,0.00027890995257094284,102.0,0.0003850485552883398,81.0,0.0028172293628464014,188.0
23,normal,38,16,22,35272.06101527416,15643.52018530304,19628.540829971116,0.18009478672985785,5.0,0.07582938388625593,48.0,0.1042654028436019,4.0,35272.06101527416,4.0,15643.52018530304,25.0,19628.540829971116,6.0,0.011404651758569665,7.0,0.4518201284796574,45.0,0.07618220821029324,58.0,0.002209528448791009,19.0,8.467006856390979e-05,170.0,0.005480767924365896,68.0
24,normal,34,19,15,25119.434891710727,13511.090063780637,11608.34482793009,0.16113744075829384,18.0,0.09004739336492892,18.0,0.07109004739336494,71.0,25119.434891710727,55.0,13511.090063780637,57.0,11608.34482793009,87.0,0.009127566547035828,26.0,0.46993318485523383,13.0,0.08797031143892002,33.0,0.00016743237384512678,135.0,0.0005685985715417178,58.0,0.006098288440723577,40.0
25,normal,26,14,12,22263.204841386934,9740.706865842112,12522.497975544824,0.12322274881516589,119.0,0.06635071090047394,80.0,0.05687203791469195,133.0,22263.204841386934,99.0,9740.706865842112,125.0,12522.497975544824,65.0,0.005329280968177694,133.0,0.4442105263157895,63.0,0.07033583597084957,78.0,0.0024539475491350293,18.0,0.00050970214158238,63.0,0.005289922194723396,76.0
26,normal,22,11,11,16971.85402169324,7271.810647898688,9700.043373794553,0.1042654028436019,179.0,0.05213270142180095,157.0,0.05213270142180095,155.0,16971.85402169324,177.0,7271.810647898688,172.0,9700.043373794553,134.0,0.0038306360301552894,180.0,0.4178217821782178,155.0,0.05061509312651436,169.0,0.0002024236732817225,120.0,8.924616127523087e-05,164.0,0.00280810705227128,189.0
27,normal,26,8,18,21360.122633665083,6166.395961650925,15193.72667201416,0.12322274881516589,119.0,0.037914691943127965,198.0,0.08530805687203792,26.0,21360.122633665083,114.0,6166.395961650925,192.0,15193.72667201416,29.0,0.005197009264168925,141.0,0.3900184842883549,206.0,0.03349659173571187,209.0,0.0005092498308858212,72.0,3.869295043700457e-05,205.0,0.0029954258483150045,184.0
28,normal,26,12,14,19899.644383364983,10234.070113579612,9665.574269785373,0.12322274881516589,119.0,0.05687203791469195,132.0,0.06635071090047394,92.0,19899.644383364983,135.0,10234.070113579612,118.0,9665.574269785373,135.0,0.006115263504517743,104.0,0.4306122448979592,104.0,0.05887879108250449,137.0,0.0002448593287976815,108.0,0.00010805646726622086,150.0,0.004054449381364726,131.0
29,normal,34,17,17,22298.300769868314,9675.090577659004,12623.21019220931,0.16113744075829384,18.0,0.08056872037914692,38.0,0.08056872037914692,38.0,22298.300769868314,97.0,9675.090577659004,127.0,12623.21019220931,62.0,0.010930124817347231,9.0,0.45770065075921906,36.0,0.09183628257752179,25.0,0.00010429058327431839,163.0,0.00010792016251717016,151.0,0.004709508482935992,100.0
30,normal,26,16,10,22964.523664344924,16390.767201250062,6573.756463094862,0.12322274881516589,119.0,0.07582938388625593,48.0,0.047393364928909956,174.0,22964.523664344924,85.0,16390.767201250062,16.0,6573.756463094862,182.0,0.005599963216034925,122.0,0.4386694386694387,80.0,0.06554603232420664,99.0,0.0001391185673288999,147.0,0.001423033049664987,24.0,0.005383019326476271,75.0
31,normal,18,8,10,14200.82122764625,5280.229390662067,8920.591836984182,0.08530805687203792,205.0,0.037914691943127965,198.0,0.047393364928909956,174.0,14200.82122764625,198.0,5280.229390662067,201.0,8920.591836984182,150.0,0.0025258706574439204,205.0,0.3929236499068901,202.0,0.034990679292198935,207.0,4.716344451407009e-05,188.0,0.0012244051843179494,29.0,0.0026898994413300853,193.0
32,normal,29,13,16,29468.098529958464,13114.167806330264,16353.930723628202,0.13744075829383887,77.0,0.06161137440758294,107.0,0.07582938388625593,48.0,29468.098529958464,15.0,13114.167806330264,64.0,16353.930723628202,21.0,0.007967503111297139,50.0,0.4306122448979592,104.0,0.061439494128194744,122.0,0.00025562698797715534,106.0,0.0016354142037690374,22.0,0.005642061017280889,60.0
33,normal,24,9,15,18111.700886671293,6340.528177092143,11771.172709579148,0.1137440758293839,155.0,0.04265402843601896,189.0,0.07109004739336494,71.0,18111.700886671293,162.0,6340.528177092143,187.0,11771.172709579148,82.0,0.004389754726982917,163.0,0.4049904030710173,187.0,0.043334532469498824,190.0,0.0003619127384906534,81.0,0.0266025917485477,7.0,0.0031100622764792113,178.0
34,normal,29,14,15,23396.554314187873,12278.468167920148,11118.086146267728,0.13744075829383887,77.0,0.06635071090047394,80.0,0.07109004739336494,71.0,23396.554314187873,81.0,12278.468167920148,79.0,11118.086146267728,100.0,0.006094951646519686,105.0,0.4262626262626263,127.0,0.0634823818554351,107.0,0.0003031250801988433,94.0,8.72084030036728e-05,166.0,0.00432598750529693,119.0
35,intermediary,26,12,14,18411.428657125594,7842.375006705514,10569.05365042008,0.12322274881516589,119.0,0.05687203791469195,132.0,0.06635071090047394,92.0,18411.428657125594,157.0,7842.375006705514,162.0,10569.05365042008,109.0,0.005118364269260067,145.0,0.4194831013916501,151.0,0.05134627601621574,167.0,0.00013791888721190047,149.0,9.870579560468986e-05,157.0,0.0027909155422369946,190.0
36,normal,28,12,16,24014.450083617186,7258.418492277962,16756.031591339222,0.13270142180094788,90.0,0.05687203791469195,132.0,0.07582938388625593,48.0,24014.450083617186,71.0,7258.418492277962,173.0,16756.031591339222,16.0,0.006252655500348562,101.0,0.4271255060728745,119.0,0.06126370782421038,125.0,0.00023615780481211425,109.0,9.922192574849647e-05,156.0,0.003281186578592535,166.0
37,volcano,24,4,20,19271.787232968512,4025.9297189423196,15245.857514026195,0.1137440758293839,155.0,0.018957345971563982,212.0,0.09478672985781991,12.0,19271.787232968512,147.0,4025.9297189423196,210.0,15245.857514026195,27.0,0.003448649136674634,185.0,0.3688811188811189,211.0,0.022285546040199458,211.0,0.00016614239103720935,136.0,6.0212266623919305e-05,191.0,0.0034242565258991876,163.0
38,normal,24,12,12,13893.255947465412,6980.088132990008,6913.167814475405,0.1137440758293839,155.0,0.05687203791469195,132.0,0.05687203791469195,133.0,13893.255947465412,200.0,6980.088132990008,177.0,6913.167814475405,178.0,0.0048276352847600535,149.0,0.4254032258064516,131.0,0.06075998551569126,128.0,0.00011447410545726665,158.0,4.9984184368242625e-05,201.0,0.0036455363660784033,151.0
39,normal,27,10,17,21650.594523251053,9906.33245836223,11744.262064888822,0.1279620853080569,104.0,0.047393364928909956,171.0,0.08056872037914692,38.0,21650.594523251053,108.0,9906.33245836223,121.0,11744.262064888822,83.0,0.005150381063935442,143.0,0.4081237911025145,177.0,0.04944365436163009,174.0,0.0018617111227762749,23.0,5.1278119454429346e-05,200.0,0.003962969282139408,139.0
40,normal,22,7,15,14877.887070246165,4860.258980123852,10017.628090122313,0.1042654028436019,179.0,0.03317535545023697,207.0,0.07109004739336494,71.0,14877.887070246165,195.0,4860.258980123852,205.0,10017.628090122313,119.0,0.0033620257777487684,189.0,0.3900184842883549,206.0,0.03515938648120771,206.0,0.000434677526787845,75.0,6.994039006970104e-05,184.0,0.0023524196919441527,203.0
41,normal,24,10,14,19901.496720900937,9819.145634609713,10082.351086291224,0.1137440758293839,155.0,0.047393364928909956,171.0,0.06635071090047394,92.0,19901.496720900937,134.0,9819.145634609713,123.0,10082.351086291224,117.0,0.0044991546643535175,160.0,0.4153543307086614,159.0,0.050839665571577736,168.0,0.0006003935025738052,59.0,0.00031416768976073905,89.0,0.003996259288677737,135.0
42,normal,19,10,9,12211.62926845521,7087.594780428112,5124.034488027097,0.09004739336492892,201.0,0.047393364928909956,171.0,0.04265402843601896,188.0,12211.62926845521,208.0,7087.594780428112,175.0,5124.034488027097,203.0,0.0027744335826761055,203.0,0.41050583657587547,172.0,0.046101651620765814,184.0,0.0010774902261193261,34.0,0.00013885339082819154,136.0,0.0024998450186259702,199.0
