node_id,type,deg,indeg,outdeg,stre,instre,outstre,degree,degree_rank,indegree,indegree_rank,outdegree,outdegree_rank,strength,strength_rank,instrength,instrength_rank,outstrength,outstrength_rank,betweenness,betweenness_rank,closeness,closeness_rank,eigenvector,eigenvector_rank,hits_hubs,hits_hubs_rank,hits_authorities,hits_authorities_rank,pagerank,pagerank_rank
0,normal,19,9,10,16517.858731764605,6464.964492561638,10052.894239202968,0.09004739336492892,202.0,0.04265402843601896,186.0,0.047393364928909956,167.0,16517.858731764605,181.0,6464.964492561638,189.0,10052.894239202968,131.0,0.002608769201006601,207.0,0.3966165413533835,200.0,0.037799848690814764,202.0,0.004833534578237833,100.0,0.0028881718080155023,176.0,0.002504799898680527,204.0
1,normal,31,18,13,20024.113236011468,12207.144164761132,7816.969071250337,0.14691943127962087,46.0,0.08530805687203792,17.0,0.06161137440758294,116.0,20024.113236011468,144.0,12207.144164761132,77.0,7816.969071250337,174.0,0.007342997620752393,64.0,0.44798301486199577,48.0,0.08682380316627536,28.0,0.0028097570875557564,185.0,0.004510589285386342,109.0,0.005114762886510007,73.0
2,normal,32,16,16,26021.052333243977,10865.133907341318,15155.918425902657,0.15165876777251186,28.0,0.07582938388625593,43.0,0.07582938388625593,41.0,26021.052333243977,45.0,10865.133907341318,104.0,15155.918425902657,29.0,0.010228251995923176,14.0,0.45278969957081544,32.0,0.07989611329456953,48.0,0.00668469520155855,31.0,0.004942600715530252,84.0,0.004162266878118772,135.0
3,normal,22,10,12,15357.031580857354,6506.415074801257,8850.616506056096,0.1042654028436019,174.0,0.047393364928909956,170.0,0.05687203791469195,135.0,15357.031580857354,195.0,6506.415074801257,188.0,8850.616506056096,159.0,0.00361191397074935,190.0,0.412109375,167.0,0.050317866413019684,170.0,0.003260274897029659,165.0,0.003749117150298068,142.0,0.0023091323245746,208.0
4,normal,22,10,12,16607.596748351625,6711.815800801504,9895.780947550122,0.1042654028436019,174.0,0.047393364928909956,170.0,0.05687203791469195,135.0,16607.596748351625,179.0,6711.815800801504,184.0,9895.780947550122,136.0,0.003984590118676641,179.0,0.41291585127201563,165.0,0.05019491917130418,171.0,0.004526296014629706,111.0,0.0030765292731029896,170.0,0.0026975620820989706,199.0
5,normal,25,9,16,22320.71475643212,7614.098508758874,14706.616247673246,0.11848341232227488,133.0,0.04265402843601896,186.0,0.07582938388625593,41.0,22320.71475643212,101.0,7614.098508758874,172.0,14706.616247673246,32.0,0.00458541948024968,158.0,0.39811320754716983,196.0,0.04133509191542757,195.0,0.007493697728057019,15.0,0.0028694521902657096,177.0,0.0030153476839376034,189.0
6,normal,27,12,15,23702.916110680962,10134.156698043043,13568.75941263792,0.1279620853080569,102.0,0.05687203791469195,122.0,0.07109004739336494,59.0,23702.916110680962,75.0,10134.156698043043,121.0,13568.75941263792,47.0,0.0056272205406258545,117.0,0.42886178861788615,106.0,0.05977477092808007,128.0,0.006977253408301811,23.0,0.0036743332390380317,144.0,0.0049020866154871985,85.0
7,normal,31,17,14,21429.005826322573,9854.07939805571,11574.926428266865,0.14691943127962087,46.0,0.08056872037914692,30.0,0.06635071090047394,79.0,21429.005826322573,119.0,9854.07939805571,124.0,11574.926428266865,87.0,0.008696669396705155,37.0,0.4451476793248945,64.0,0.08080139672077506,44.0,0.00424682499497584,124.0,0.004242352010532558,129.0,0.004620903808453457,107.0
8,normal,31,12,19,26923.111688726203,10132.689005876206,16790.42268285,0.14691943127962087,46.0,0.05687203791469195,122.0,0.09004739336492892,13.0,26923.111688726203,31.0,10132.689005876206,122.0,16790.42268285,9.0,0.007497519976395202,58.0,0.4203187250996016,138.0,0.059675337694923884,129.0,0.0072383853332258176,19.0,0.0042422858641721324,130.0,0.004105601957934009,141.0
9,normal,31,12,19,22951.462255511506,7028.182495847909,15923.279759663596,0.14691943127962087,46.0,0.05687203791469195,122.0,0.09004739336492892,13.0,22951.462255511506,86.0,7028.182495847909,180.0,15923.279759663596,18.0,0.0070511946693554645,81.0,0.4203187250996016,138.0,0.053809326793880626,155.0,0.008311910753662277,4.0,0.002426980678569926,190.0,0.003166373910251638,180.0
10,normal,25,12,13,21468.854691863606,10453.063784624628,11015.790907238978,0.11848341232227488,133.0,0.05687203791469195,122.0,0.06161137440758294,116.0,21468.854691863606,117.0,10453.063784624628,111.0,11015.790907238978,106.0,0.004894066210717824,144.0,0.4262626262626263,119.0,0.05979696279645443,127.0,0.004269954800490994,121.0,0.005681992185837778,51.0,0.003871923101189294,148.0
11,normal,29,19,10,26219.21535727449,18102.360415574134,8116.854941700357,0.13744075829383887,76.0,0.09004739336492892,15.0,0.047393364928909956,167.0,26219.21535727449,38.0,18102.360415574134,10.0,8116.854941700357,170.0,0.006713061733962217,91.0,0.47098214285714285,9.0,0.09469868908190628,15.0,0.00321458724940577,167.0,0.008733467709128372,9.0,0.006290252825049299,29.0
12,normal,32,22,10,30446.995715897658,25073.85456389661,5373.141152001048,0.15165876777251186,28.0,0.1042654028436019,6.0,0.047393364928909956,167.0,30446.995715897658,12.0,25073.85456389661,1.0,5373.141152001048,201.0,0.00778360746161888,54.0,0.48394495412844035,3.0,0.10382836713153792,7.0,0.0019045960663483037,203.0,0.014199119002435912,1.0,0.00892156458573578,2.0
13,normal,23,9,14,14748.004098623582,4724.671900080926,10023.332198542656,0.1090047393364929,159.0,0.04265402843601896,186.0,0.06635071090047394,79.0,14748.004098623582,201.0,4724.671900080926,209.0,10023.332198542656,132.0,0.004186661094939202,171.0,0.40733590733590735,176.0,0.04500987006401982,187.0,0.004370544426981124,116.0,0.0023938031864899454,192.0,0.0023550762352234516,207.0
14,normal,20,7,13,21841.482021002706,6057.876674375733,15783.605346626973,0.09478672985781991,194.0,0.03317535545023697,204.0,0.06161137440758294,116.0,21841.482021002706,109.0,6057.876674375733,195.0,15783.605346626973,20.0,0.0036464376468328423,186.0,0.3885819521178637,207.0,0.0336529211480667,208.0,0.006736631348713278,29.0,0.002127395073859589,199.0,0.004556863296274749,114.0
15,normal,30,15,15,23598.66607399367,13367.077947034868,10231.588126958803,0.14218009478672988,59.0,0.07109004739336494,69.0,0.07109004739336494,59.0,23598.66607399367,77.0,13367.077947034868,49.0,10231.588126958803,127.0,0.007967572506605645,49.0,0.4395833333333333,79.0,0.0690001914294253,92.0,0.003930897176134997,136.0,0.0056114316691520056,55.0,0.00487709770022174,87.0
16,normal,23,10,13,15697.006722871929,5143.466497779875,10553.540225092054,0.1090047393364929,159.0,0.047393364928909956,170.0,0.06161137440758294,116.0,15697.006722871929,190.0,5143.466497779875,204.0,10553.540225092054,119.0,0.0038806058388361608,182.0,0.4049904030710173,185.0,0.049245728166293315,176.0,0.0041867509540199676,127.0,0.0019924682459710324,204.0,0.0023802642617223512,206.0
17,normal,24,15,9,15449.70104910197,10149.444917643525,5300.256131458445,0.1137440758293839,146.0,0.07109004739336494,69.0,0.04265402843601896,186.0,15449.70104910197,193.0,10149.444917643525,120.0,5300.256131458445,202.0,0.0054775498395476805,125.0,0.44608879492600423,57.0,0.08238430143838188,41.0,0.001554081694111867,210.0,0.0038007590395334016,141.0,0.005353852359131293,62.0
18,normal,26,10,16,18442.606669264136,5170.774228184281,13271.832441079856,0.12322274881516589,117.0,0.047393364928909956,170.0,0.07582938388625593,41.0,18442.606669264136,163.0,5170.774228184281,203.0,13271.832441079856,52.0,0.005616689082939788,118.0,0.4137254901960784,161.0,0.05182692689101356,163.0,0.008055786840880253,7.0,0.0021285522325430305,198.0,0.0026169094884657485,201.0
19,normal,25,13,12,17077.674966036466,8840.982854164022,8236.692111872442,0.11848341232227488,133.0,0.06161137440758294,103.0,0.05687203791469195,135.0,17077.674966036466,178.0,8840.982854164022,150.0,8236.692111872442,168.0,0.00571127218481304,115.0,0.42973523421588594,105.0,0.06904029421043763,91.0,0.002893485557609767,180.0,0.0032159272887244215,167.0,0.004679260980133496,102.0
20,normal,28,13,15,22566.32064570285,11771.52269540931,10794.797950293541,0.13270142180094788,83.0,0.06161137440758294,103.0,0.07109004739336494,59.0,22566.32064570285,91.0,11771.52269540931,86.0,10794.797950293541,112.0,0.007163974196342228,73.0,0.4432773109243697,70.0,0.07535807232652598,65.0,0.00407243421309892,131.0,0.005325046332774702,66.0,0.005676331534113201,49.0
21,normal,32,18,14,25088.806086862376,13798.255439279248,11290.550647583128,0.15165876777251186,28.0,0.08530805687203792,17.0,0.06635071090047394,79.0,25088.806086862376,57.0,13798.255439279248,45.0,11290.550647583128,97.0,0.008542668472446446,39.0,0.4606986899563319,19.0,0.08603828716614617,32.0,0.004271757931452322,120.0,0.005841107007927507,47.0,0.006175298431072483,34.0
22,normal,26,16,10,26037.011559692422,14220.722360882484,11816.28919880994,0.12322274881516589,117.0,0.07582938388625593,43.0,0.047393364928909956,167.0,26037.011559692422,43.0,14220.722360882484,40.0,11816.28919880994,80.0,0.005596616592419476,120.0,0.4518201284796574,34.0,0.07964718654409932,50.0,0.004755487114687567,104.0,0.005250461171560918,71.0,0.005485533820494293,54.0
23,normal,32,17,15,25521.29816405732,12564.93839019399,12956.35977386333,0.15165876777251186,28.0,0.08056872037914692,30.0,0.07109004739336494,59.0,25521.29816405732,52.0,12564.93839019399,69.0,12956.35977386333,57.0,0.008139809586908145,42.0,0.4518201284796574,34.0,0.08460739530340851,37.0,0.006940066838782572,27.0,0.005599885165077703,57.0,0.004973949684122876,78.0
24,normal,34,13,21,22167.53536021491,7648.285364475054,14519.24999573986,0.16113744075829384,17.0,0.06161137440758294,103.0,0.0995260663507109,4.0,22167.53536021491,103.0,7648.285364475054,170.0,14519.24999573986,34.0,0.009519375989154727,25.0,0.4323770491803279,101.0,0.05784903523012411,136.0,0.00656818084356027,36.0,0.0025936506737296084,185.0,0.004433699508138135,119.0
25,normal,23,7,16,20715.247118256513,5001.173060686853,15714.074057569662,0.1090047393364929,159.0,0.03317535545023697,204.0,0.07582938388625593,41.0,20715.247118256513,133.0,5001.173060686853,207.0,15714.074057569662,21.0,0.003627802344570738,188.0,0.3822463768115942,211.0,0.029897958128701944,211.0,0.006434622583742782,38.0,0.0024155015727487872,191.0,0.0021310891258617304,211.0
26,normal,22,12,10,18665.584760366808,8452.049068467195,10213.535691899611,0.1042654028436019,174.0,0.05687203791469195,122.0,0.047393364928909956,167.0,18665.584760366808,158.0,8452.049068467195,157.0,10213.535691899611,128.0,0.004604615210801443,155.0,0.4178217821782178,148.0,0.05546171051123941,147.0,0.003449668108338103,152.0,0.0032107758379049025,168.0,0.00360832783028289,164.0
